img_org_name,img_name,ethnicity,id_class,face_id,Age,children_agegroup,im_id
m.064ll8k_0002,m.064ll8k,Indian,064ll8k,0002,47,,064ll8k
m.064ll8k_0003,m.064ll8k,Indian,064ll8k,0003,45,,064ll8k
m.0k3134_0001,m.0k3134,Indian,0k3134,0001,58,,0k3134
m.0k3134_0003,m.0k3134,Indian,0k3134,0003,57,,0k3134
m.0k3134_0002,m.0k3134,Indian,0k3134,0002,61,,0k3134
m.0h95q03_0001,m.0h95q03,Indian,0h95q03,0001,34,,0h95q03
m.0h95q03_0002,m.0h95q03,Indian,0h95q03,0002,42,,0h95q03
m.0rpj1kv_0005,m.0rpj1kv,Indian,0rpj1kv,0005,37,,0rpj1kv
m.0rpj1kv_0004,m.0rpj1kv,Indian,0rpj1kv,0004,41,,0rpj1kv
m.0rpj1kv_0001,m.0rpj1kv,Indian,0rpj1kv,0001,35,,0rpj1kv
m.0rpj1kv_0003,m.0rpj1kv,Indian,0rpj1kv,0003,38,,0rpj1kv
m.0rpj1kv_0002,m.0rpj1kv,Indian,0rpj1kv,0002,44,,0rpj1kv
m.03cpmzg_0001,m.03cpmzg,Indian,03cpmzg,0001,50,,03cpmzg
m.03cpmzg_0002,m.03cpmzg,Indian,03cpmzg,0002,58,,03cpmzg
m.03cpmzg_0003,m.03cpmzg,Indian,03cpmzg,0003,45,,03cpmzg
m.026hs5__0003,m.026hs5_,Indian,026hs5_,0003,31,,026hs5_
m.026hs5__0002,m.026hs5_,Indian,026hs5_,0002,44,,026hs5_
m.026hs5__0001,m.026hs5_,Indian,026hs5_,0001,43,,026hs5_
m.026hs5__0004,m.026hs5_,Indian,026hs5_,0004,34,,026hs5_
m.044pqn_0004,m.044pqn,Indian,044pqn,0004,36,,044pqn
m.044pqn_0001,m.044pqn,Indian,044pqn,0001,39,,044pqn
m.044pqn_0002,m.044pqn,Indian,044pqn,0002,36,,044pqn
m.044pqn_0003,m.044pqn,Indian,044pqn,0003,19,,044pqn
m.04vxf3_0003,m.04vxf3,Indian,04vxf3,0003,46,,04vxf3
m.04vxf3_0002,m.04vxf3,Indian,04vxf3,0002,49,,04vxf3
m.04vxf3_0001,m.04vxf3,Indian,04vxf3,0001,48,,04vxf3
m.04vxf3_0005,m.04vxf3,Indian,04vxf3,0005,48,,04vxf3
m.04vxf3_0004,m.04vxf3,Indian,04vxf3,0004,41,,04vxf3
m.04vxf3_0006,m.04vxf3,Indian,04vxf3,0006,49,,04vxf3
m.0jt455v_0004,m.0jt455v,Indian,0jt455v,0004,34,,0jt455v
m.0jt455v_0001,m.0jt455v,Indian,0jt455v,0001,38,,0jt455v
m.0jt455v_0003,m.0jt455v,Indian,0jt455v,0003,37,,0jt455v
m.0jt455v_0002,m.0jt455v,Indian,0jt455v,0002,36,,0jt455v
m.08gdd0_0003,m.08gdd0,Indian,08gdd0,0003,37,,08gdd0
m.08gdd0_0002,m.08gdd0,Indian,08gdd0,0002,34,,08gdd0
m.08gdd0_0001,m.08gdd0,Indian,08gdd0,0001,42,,08gdd0
m.08gdd0_0005,m.08gdd0,Indian,08gdd0,0005,40,,08gdd0
m.08gdd0_0004,m.08gdd0,Indian,08gdd0,0004,38,,08gdd0
m.0cdg0_0003,m.0cdg0,Indian,0cdg0,0003,62,,0cdg0
m.0cdg0_0002,m.0cdg0,Indian,0cdg0,0002,52,,0cdg0
m.0cdg0_0001,m.0cdg0,Indian,0cdg0,0001,63,,0cdg0
m.0dlkr2d_0001,m.0dlkr2d,Indian,0dlkr2d,0001,27,,0dlkr2d
m.0dlkr2d_0002,m.0dlkr2d,Indian,0dlkr2d,0002,29,,0dlkr2d
m.0dlkr2d_0003,m.0dlkr2d,Indian,0dlkr2d,0003,25,,0dlkr2d
m.03hzkq_0001,m.03hzkq,Indian,03hzkq,0001,50,,03hzkq
m.03hzkq_0002,m.03hzkq,Indian,03hzkq,0002,54,,03hzkq
m.03hzkq_0003,m.03hzkq,Indian,03hzkq,0003,67,,03hzkq
m.0fpfpm_0003,m.0fpfpm,Indian,0fpfpm,0003,51,,0fpfpm
m.0fpfpm_0002,m.0fpfpm,Indian,0fpfpm,0002,42,,0fpfpm
m.0fpfpm_0001,m.0fpfpm,Indian,0fpfpm,0001,54,,0fpfpm
m.0fpfpm_0004,m.0fpfpm,Indian,0fpfpm,0004,52,,0fpfpm
m.0gg8ftw_0004,m.0gg8ftw,Indian,0gg8ftw,0004,22,,0gg8ftw
m.0gg8ftw_0001,m.0gg8ftw,Indian,0gg8ftw,0001,23,,0gg8ftw
m.0gg8ftw_0003,m.0gg8ftw,Indian,0gg8ftw,0003,27,,0gg8ftw
m.0gg8ftw_0002,m.0gg8ftw,Indian,0gg8ftw,0002,23,,0gg8ftw
m.0rphq89_0002,m.0rphq89,Indian,0rphq89,0002,26,,0rphq89
m.0rphq89_0003,m.0rphq89,Indian,0rphq89,0003,31,,0rphq89
m.0rphq89_0001,m.0rphq89,Indian,0rphq89,0001,30,,0rphq89
m.0rphq89_0004,m.0rphq89,Indian,0rphq89,0004,26,,0rphq89
m.0rphq89_0005,m.0rphq89,Indian,0rphq89,0005,32,,0rphq89
m.020q62_0002,m.020q62,Indian,020q62,0002,49,,020q62
m.020q62_0001,m.020q62,Indian,020q62,0001,48,,020q62
m.0cp15kd_0002,m.0cp15kd,Indian,0cp15kd,0002,28,,0cp15kd
m.0cp15kd_0003,m.0cp15kd,Indian,0cp15kd,0003,27,,0cp15kd
m.0cp15kd_0001,m.0cp15kd,Indian,0cp15kd,0001,28,,0cp15kd
m.0grnll_0004,m.0grnll,Indian,0grnll,0004,36,,0grnll
m.0grnll_0001,m.0grnll,Indian,0grnll,0001,39,,0grnll
m.0grnll_0003,m.0grnll,Indian,0grnll,0003,40,,0grnll
m.0grnll_0002,m.0grnll,Indian,0grnll,0002,45,,0grnll
m.04y9fz2_0001,m.04y9fz2,Indian,04y9fz2,0001,33,,04y9fz2
m.04y9fz2_0003,m.04y9fz2,Indian,04y9fz2,0003,33,,04y9fz2
m.04y9fz2_0002,m.04y9fz2,Indian,04y9fz2,0002,42,,04y9fz2
m.04y9fz2_0004,m.04y9fz2,Indian,04y9fz2,0004,30,,04y9fz2
m.04n56kg_0002,m.04n56kg,Indian,04n56kg,0002,26,,04n56kg
m.04n56kg_0001,m.04n56kg,Indian,04n56kg,0001,25,,04n56kg
m.0czdz2n_0002,m.0czdz2n,Indian,0czdz2n,0002,22,,0czdz2n
m.0czdz2n_0003,m.0czdz2n,Indian,0czdz2n,0003,28,,0czdz2n
m.0czdz2n_0001,m.0czdz2n,Indian,0czdz2n,0001,31,,0czdz2n
m.0czdz2n_0004,m.0czdz2n,Indian,0czdz2n,0004,26,,0czdz2n
m.0czdz2n_0005,m.0czdz2n,Indian,0czdz2n,0005,33,,0czdz2n
m.0bhgr_7_0001,m.0bhgr_7,Indian,0bhgr_7,0001,44,,0bhgr_7
m.0bhgr_7_0003,m.0bhgr_7,Indian,0bhgr_7,0003,38,,0bhgr_7
m.0bhgr_7_0002,m.0bhgr_7,Indian,0bhgr_7,0002,37,,0bhgr_7
m.09ggm_w_0002,m.09ggm_w,Indian,09ggm_w,0002,43,,09ggm_w
m.09ggm_w_0003,m.09ggm_w,Indian,09ggm_w,0003,53,,09ggm_w
m.09ggm_w_0001,m.09ggm_w,Indian,09ggm_w,0001,50,,09ggm_w
m.0gxf0hs_0004,m.0gxf0hs,Indian,0gxf0hs,0004,37,,0gxf0hs
m.0gxf0hs_0002,m.0gxf0hs,Indian,0gxf0hs,0002,52,,0gxf0hs
m.0gxf0hs_0003,m.0gxf0hs,Indian,0gxf0hs,0003,40,,0gxf0hs
m.0gxf0hs_0001,m.0gxf0hs,Indian,0gxf0hs,0001,40,,0gxf0hs
m.0c1lxn_0003,m.0c1lxn,Indian,0c1lxn,0003,37,,0c1lxn
m.0c1lxn_0002,m.0c1lxn,Indian,0c1lxn,0002,38,,0c1lxn
m.0c1lxn_0001,m.0c1lxn,Indian,0c1lxn,0001,49,,0c1lxn
m.087_wh_0001,m.087_wh,Indian,087_wh,0001,57,,087_wh
m.087_wh_0002,m.087_wh,Indian,087_wh,0002,46,,087_wh
m.087_wh_0003,m.087_wh,Indian,087_wh,0003,59,,087_wh
m.087_wh_0006,m.087_wh,Indian,087_wh,0006,69,,087_wh
m.087_wh_0004,m.087_wh,Indian,087_wh,0004,60,,087_wh
m.087_wh_0005,m.087_wh,Indian,087_wh,0005,53,,087_wh
m.043mtv_0001,m.043mtv,Indian,043mtv,0001,59,,043mtv
m.043mtv_0003,m.043mtv,Indian,043mtv,0003,55,,043mtv
m.043mtv_0002,m.043mtv,Indian,043mtv,0002,59,,043mtv
m.0dnr7x_0003,m.0dnr7x,Indian,0dnr7x,0003,35,,0dnr7x
m.0dnr7x_0002,m.0dnr7x,Indian,0dnr7x,0002,50,,0dnr7x
m.0dnr7x_0001,m.0dnr7x,Indian,0dnr7x,0001,48,,0dnr7x
m.0gc2lz2_0001,m.0gc2lz2,Indian,0gc2lz2,0001,40,,0gc2lz2
m.0gc2lz2_0003,m.0gc2lz2,Indian,0gc2lz2,0003,36,,0gc2lz2
m.0gc2lz2_0002,m.0gc2lz2,Indian,0gc2lz2,0002,41,,0gc2lz2
m.0gc2lz2_0005,m.0gc2lz2,Indian,0gc2lz2,0005,44,,0gc2lz2
m.0gc2lz2_0004,m.0gc2lz2,Indian,0gc2lz2,0004,48,,0gc2lz2
m.05c3qxg_0004,m.05c3qxg,Indian,05c3qxg,0004,29,,05c3qxg
m.05c3qxg_0005,m.05c3qxg,Indian,05c3qxg,0005,36,,05c3qxg
m.05c3qxg_0002,m.05c3qxg,Indian,05c3qxg,0002,45,,05c3qxg
m.05c3qxg_0003,m.05c3qxg,Indian,05c3qxg,0003,28,,05c3qxg
m.05c3qxg_0001,m.05c3qxg,Indian,05c3qxg,0001,29,,05c3qxg
m.02xb82c_0003,m.02xb82c,Indian,02xb82c,0003,43,,02xb82c
m.02xb82c_0002,m.02xb82c,Indian,02xb82c,0002,44,,02xb82c
m.02xb82c_0001,m.02xb82c,Indian,02xb82c,0001,38,,02xb82c
m.02xb82c_0004,m.02xb82c,Indian,02xb82c,0004,41,,02xb82c
m.0bkm3m_0001,m.0bkm3m,Indian,0bkm3m,0001,31,,0bkm3m
m.0bkm3m_0002,m.0bkm3m,Indian,0bkm3m,0002,43,,0bkm3m
m.0bkm3m_0003,m.0bkm3m,Indian,0bkm3m,0003,28,,0bkm3m
m.0kf9zwb_0004,m.0kf9zwb,Indian,0kf9zwb,0004,33,,0kf9zwb
m.0kf9zwb_0002,m.0kf9zwb,Indian,0kf9zwb,0002,38,,0kf9zwb
m.0kf9zwb_0003,m.0kf9zwb,Indian,0kf9zwb,0003,32,,0kf9zwb
m.0kf9zwb_0001,m.0kf9zwb,Indian,0kf9zwb,0001,38,,0kf9zwb
m.0j677rb_0003,m.0j677rb,Indian,0j677rb,0003,26,,0j677rb
m.0j677rb_0002,m.0j677rb,Indian,0j677rb,0002,21,,0j677rb
m.0j677rb_0001,m.0j677rb,Indian,0j677rb,0001,22,,0j677rb
m.02pshny_0002,m.02pshny,Indian,02pshny,0002,34,,02pshny
m.02pshny_0001,m.02pshny,Indian,02pshny,0001,34,,02pshny
m.0bs0ybx_0001,m.0bs0ybx,Indian,0bs0ybx,0001,45,,0bs0ybx
m.0bs0ybx_0003,m.0bs0ybx,Indian,0bs0ybx,0003,41,,0bs0ybx
m.0bs0ybx_0002,m.0bs0ybx,Indian,0bs0ybx,0002,50,,0bs0ybx
m.0k1rsd_0001,m.0k1rsd,Indian,0k1rsd,0001,54,,0k1rsd
m.0k1rsd_0002,m.0k1rsd,Indian,0k1rsd,0002,47,,0k1rsd
m.0k1rsd_0003,m.0k1rsd,Indian,0k1rsd,0003,29,,0k1rsd
m.0gdk1vf_0001,m.0gdk1vf,Indian,0gdk1vf,0001,40,,0gdk1vf
m.0gdk1vf_0003,m.0gdk1vf,Indian,0gdk1vf,0003,49,,0gdk1vf
m.0gdk1vf_0002,m.0gdk1vf,Indian,0gdk1vf,0002,40,,0gdk1vf
m.04jk7q4_0004,m.04jk7q4,Indian,04jk7q4,0004,44,,04jk7q4
m.04jk7q4_0001,m.04jk7q4,Indian,04jk7q4,0001,39,,04jk7q4
m.04jk7q4_0003,m.04jk7q4,Indian,04jk7q4,0003,41,,04jk7q4
m.04jk7q4_0002,m.04jk7q4,Indian,04jk7q4,0002,41,,04jk7q4
m.0833bt_0006,m.0833bt,Indian,0833bt,0006,48,,0833bt
m.0833bt_0005,m.0833bt,Indian,0833bt,0005,35,,0833bt
m.0833bt_0004,m.0833bt,Indian,0833bt,0004,47,,0833bt
m.0833bt_0001,m.0833bt,Indian,0833bt,0001,53,,0833bt
m.0833bt_0003,m.0833bt,Indian,0833bt,0003,44,,0833bt
m.0833bt_0002,m.0833bt,Indian,0833bt,0002,52,,0833bt
m.0241vs_0001,m.0241vs,Indian,0241vs,0001,66,,0241vs
m.0241vs_0002,m.0241vs,Indian,0241vs,0002,64,,0241vs
m.0241vs_0003,m.0241vs,Indian,0241vs,0003,70,,0241vs
m.0283s7y_0003,m.0283s7y,Indian,0283s7y,0003,31,,0283s7y
m.0283s7y_0002,m.0283s7y,Indian,0283s7y,0002,31,,0283s7y
m.0283s7y_0001,m.0283s7y,Indian,0283s7y,0001,30,,0283s7y
m.0b_n83_0002,m.0b_n83,Indian,0b_n83,0002,18,16-18,0b_n83
m.0b_n83_0003,m.0b_n83,Indian,0b_n83,0003,16,16-18,0b_n83
m.0b_n83_0001,m.0b_n83,Indian,0b_n83,0001,15,13-15,0b_n83
m.04yc06t_0001,m.04yc06t,Indian,04yc06t,0001,24,,04yc06t
m.04yc06t_0002,m.04yc06t,Indian,04yc06t,0002,24,,04yc06t
m.0gbxsj1_0001,m.0gbxsj1,Indian,0gbxsj1,0001,41,,0gbxsj1
m.0gbxsj1_0003,m.0gbxsj1,Indian,0gbxsj1,0003,35,,0gbxsj1
m.0gbxsj1_0002,m.0gbxsj1,Indian,0gbxsj1,0002,40,,0gbxsj1
m.0gbxsj1_0004,m.0gbxsj1,Indian,0gbxsj1,0004,39,,0gbxsj1
m.0cdr0m_0004,m.0cdr0m,Indian,0cdr0m,0004,43,,0cdr0m
m.0cdr0m_0002,m.0cdr0m,Indian,0cdr0m,0002,44,,0cdr0m
m.0cdr0m_0003,m.0cdr0m,Indian,0cdr0m,0003,47,,0cdr0m
m.0cdr0m_0001,m.0cdr0m,Indian,0cdr0m,0001,52,,0cdr0m
m.025s4hp_0001,m.025s4hp,Indian,025s4hp,0001,28,,025s4hp
m.025s4hp_0002,m.025s4hp,Indian,025s4hp,0002,33,,025s4hp
m.025s4hp_0003,m.025s4hp,Indian,025s4hp,0003,34,,025s4hp
m.027jnb3_0003,m.027jnb3,Indian,027jnb3,0003,35,,027jnb3
m.027jnb3_0002,m.027jnb3,Indian,027jnb3,0002,34,,027jnb3
m.027jnb3_0001,m.027jnb3,Indian,027jnb3,0001,22,,027jnb3
m.03nqj5h_0002,m.03nqj5h,Indian,03nqj5h,0002,24,,03nqj5h
m.03nqj5h_0003,m.03nqj5h,Indian,03nqj5h,0003,24,,03nqj5h
m.03nqj5h_0001,m.03nqj5h,Indian,03nqj5h,0001,26,,03nqj5h
m.02y_snv_0002,m.02y_snv,Indian,02y_snv,0002,32,,02y_snv
m.02y_snv_0001,m.02y_snv,Indian,02y_snv,0001,24,,02y_snv
m.0gtvq06_0001,m.0gtvq06,Indian,0gtvq06,0001,43,,0gtvq06
m.0gtvq06_0002,m.0gtvq06,Indian,0gtvq06,0002,44,,0gtvq06
m.0gtvq06_0003,m.0gtvq06,Indian,0gtvq06,0003,42,,0gtvq06
m.0k12z7_0004,m.0k12z7,Indian,0k12z7,0004,55,,0k12z7
m.0k12z7_0002,m.0k12z7,Indian,0k12z7,0002,48,,0k12z7
m.0k12z7_0003,m.0k12z7,Indian,0k12z7,0003,49,,0k12z7
m.0k12z7_0001,m.0k12z7,Indian,0k12z7,0001,45,,0k12z7
m.0cv7_0_0001,m.0cv7_0,Indian,0cv7_0,0001,28,,0cv7_0
m.0cv7_0_0002,m.0cv7_0,Indian,0cv7_0,0002,26,,0cv7_0
m.0cv7_0_0003,m.0cv7_0,Indian,0cv7_0,0003,22,,0cv7_0
m.0cv7_0_0004,m.0cv7_0,Indian,0cv7_0,0004,26,,0cv7_0
m.0cv7_0_0005,m.0cv7_0,Indian,0cv7_0,0005,25,,0cv7_0
m.0d25cl_0005,m.0d25cl,Indian,0d25cl,0005,47,,0d25cl
m.0d25cl_0004,m.0d25cl,Indian,0d25cl,0004,45,,0d25cl
m.0d25cl_0003,m.0d25cl,Indian,0d25cl,0003,49,,0d25cl
m.0d25cl_0002,m.0d25cl,Indian,0d25cl,0002,46,,0d25cl
m.0d25cl_0001,m.0d25cl,Indian,0d25cl,0001,48,,0d25cl
m.09gh063_0004,m.09gh063,Indian,09gh063,0004,48,,09gh063
m.09gh063_0001,m.09gh063,Indian,09gh063,0001,55,,09gh063
m.09gh063_0003,m.09gh063,Indian,09gh063,0003,52,,09gh063
m.09gh063_0002,m.09gh063,Indian,09gh063,0002,55,,09gh063
m.051_y57_0001,m.051_y57,Indian,051_y57,0001,49,,051_y57
m.051_y57_0002,m.051_y57,Indian,051_y57,0002,39,,051_y57
m.051_y57_0003,m.051_y57,Indian,051_y57,0003,51,,051_y57
m.06wfc5_0001,m.06wfc5,Indian,06wfc5,0001,54,,06wfc5
m.06wfc5_0003,m.06wfc5,Indian,06wfc5,0003,51,,06wfc5
m.06wfc5_0002,m.06wfc5,Indian,06wfc5,0002,59,,06wfc5
m.053lhr_0001,m.053lhr,Indian,053lhr,0001,52,,053lhr
m.053lhr_0003,m.053lhr,Indian,053lhr,0003,42,,053lhr
m.053lhr_0002,m.053lhr,Indian,053lhr,0002,43,,053lhr
m.0h7k_60_0001,m.0h7k_60,Indian,0h7k_60,0001,21,,0h7k_60
m.0h7k_60_0002,m.0h7k_60,Indian,0h7k_60,0002,26,,0h7k_60
m.0h7k_60_0003,m.0h7k_60,Indian,0h7k_60,0003,39,,0h7k_60
m.0h7k_60_0004,m.0h7k_60,Indian,0h7k_60,0004,30,,0h7k_60
m.080g_c3_0002,m.080g_c3,Indian,080g_c3,0002,39,,080g_c3
m.080g_c3_0003,m.080g_c3,Indian,080g_c3,0003,43,,080g_c3
m.080g_c3_0001,m.080g_c3,Indian,080g_c3,0001,41,,080g_c3
m.080g_c3_0004,m.080g_c3,Indian,080g_c3,0004,43,,080g_c3
m.080g_c3_0005,m.080g_c3,Indian,080g_c3,0005,34,,080g_c3
m.080g_c3_0007,m.080g_c3,Indian,080g_c3,0007,30,,080g_c3
m.080g_c3_0006,m.080g_c3,Indian,080g_c3,0006,44,,080g_c3
m.04mzw77_0001,m.04mzw77,Indian,04mzw77,0001,40,,04mzw77
m.04mzw77_0002,m.04mzw77,Indian,04mzw77,0002,24,,04mzw77
m.04mzw77_0003,m.04mzw77,Indian,04mzw77,0003,23,,04mzw77
m.0ll2cj0_0001,m.0ll2cj0,Indian,0ll2cj0,0001,56,,0ll2cj0
m.0ll2cj0_0002,m.0ll2cj0,Indian,0ll2cj0,0002,39,,0ll2cj0
m.0ll2cj0_0003,m.0ll2cj0,Indian,0ll2cj0,0003,33,,0ll2cj0
m.0ll2cj0_0004,m.0ll2cj0,Indian,0ll2cj0,0004,41,,0ll2cj0
m.03wf6kb_0002,m.03wf6kb,Indian,03wf6kb,0002,36,,03wf6kb
m.03wf6kb_0003,m.03wf6kb,Indian,03wf6kb,0003,32,,03wf6kb
m.03wf6kb_0001,m.03wf6kb,Indian,03wf6kb,0001,29,,03wf6kb
m.0bjh1x_0001,m.0bjh1x,Indian,0bjh1x,0001,37,,0bjh1x
m.0bjh1x_0003,m.0bjh1x,Indian,0bjh1x,0003,44,,0bjh1x
m.0bjh1x_0002,m.0bjh1x,Indian,0bjh1x,0002,40,,0bjh1x
m.0bjh1x_0004,m.0bjh1x,Indian,0bjh1x,0004,38,,0bjh1x
m.02qj6bs_0003,m.02qj6bs,Indian,02qj6bs,0003,42,,02qj6bs
m.02qj6bs_0002,m.02qj6bs,Indian,02qj6bs,0002,47,,02qj6bs
m.02qj6bs_0001,m.02qj6bs,Indian,02qj6bs,0001,48,,02qj6bs
m.02qj6bs_0005,m.02qj6bs,Indian,02qj6bs,0005,50,,02qj6bs
m.02qj6bs_0004,m.02qj6bs,Indian,02qj6bs,0004,49,,02qj6bs
m.02qj6bs_0006,m.02qj6bs,Indian,02qj6bs,0006,45,,02qj6bs
m.0ds9z65_0001,m.0ds9z65,Indian,0ds9z65,0001,38,,0ds9z65
m.0ds9z65_0003,m.0ds9z65,Indian,0ds9z65,0003,41,,0ds9z65
m.0ds9z65_0002,m.0ds9z65,Indian,0ds9z65,0002,45,,0ds9z65
m.0ds9z65_0004,m.0ds9z65,Indian,0ds9z65,0004,41,,0ds9z65
m.09gk4wd_0001,m.09gk4wd,Indian,09gk4wd,0001,27,,09gk4wd
m.09gk4wd_0003,m.09gk4wd,Indian,09gk4wd,0003,31,,09gk4wd
m.09gk4wd_0002,m.09gk4wd,Indian,09gk4wd,0002,29,,09gk4wd
m.09gk4wd_0004,m.09gk4wd,Indian,09gk4wd,0004,25,,09gk4wd
m.0dwzj3_0001,m.0dwzj3,Indian,0dwzj3,0001,27,,0dwzj3
m.0dwzj3_0002,m.0dwzj3,Indian,0dwzj3,0002,20,,0dwzj3
m.0dwzj3_0003,m.0dwzj3,Indian,0dwzj3,0003,21,,0dwzj3
m.0cg0tr_0001,m.0cg0tr,Indian,0cg0tr,0001,50,,0cg0tr
m.0cg0tr_0002,m.0cg0tr,Indian,0cg0tr,0002,42,,0cg0tr
m.0cg0tr_0003,m.0cg0tr,Indian,0cg0tr,0003,56,,0cg0tr
m.05zpwz8_0001,m.05zpwz8,Indian,05zpwz8,0001,30,,05zpwz8
m.05zpwz8_0003,m.05zpwz8,Indian,05zpwz8,0003,28,,05zpwz8
m.05zpwz8_0002,m.05zpwz8,Indian,05zpwz8,0002,26,,05zpwz8
m.05zpwz8_0005,m.05zpwz8,Indian,05zpwz8,0005,28,,05zpwz8
m.05zpwz8_0004,m.05zpwz8,Indian,05zpwz8,0004,30,,05zpwz8
m.09mnr9_0002,m.09mnr9,Indian,09mnr9,0002,35,,09mnr9
m.09mnr9_0003,m.09mnr9,Indian,09mnr9,0003,46,,09mnr9
m.09mnr9_0001,m.09mnr9,Indian,09mnr9,0001,31,,09mnr9
m.09mnr9_0004,m.09mnr9,Indian,09mnr9,0004,35,,09mnr9
m.05f5bt3_0003,m.05f5bt3,Indian,05f5bt3,0003,45,,05f5bt3
m.05f5bt3_0002,m.05f5bt3,Indian,05f5bt3,0002,46,,05f5bt3
m.05f5bt3_0001,m.05f5bt3,Indian,05f5bt3,0001,45,,05f5bt3
m.03h52n_0004,m.03h52n,Indian,03h52n,0004,35,,03h52n
m.03h52n_0001,m.03h52n,Indian,03h52n,0001,51,,03h52n
m.03h52n_0002,m.03h52n,Indian,03h52n,0002,32,,03h52n
m.03h52n_0003,m.03h52n,Indian,03h52n,0003,55,,03h52n
m.0t4tl83_0003,m.0t4tl83,Indian,0t4tl83,0003,39,,0t4tl83
m.0t4tl83_0002,m.0t4tl83,Indian,0t4tl83,0002,33,,0t4tl83
m.0t4tl83_0001,m.0t4tl83,Indian,0t4tl83,0001,39,,0t4tl83
m.03h3779_0002,m.03h3779,Indian,03h3779,0002,30,,03h3779
m.03h3779_0003,m.03h3779,Indian,03h3779,0003,25,,03h3779
m.03h3779_0001,m.03h3779,Indian,03h3779,0001,25,,03h3779
m.02x162j_0002,m.02x162j,Indian,02x162j,0002,28,,02x162j
m.02x162j_0001,m.02x162j,Indian,02x162j,0001,23,,02x162j
m.06402gb_0001,m.06402gb,Indian,06402gb,0001,32,,06402gb
m.06402gb_0002,m.06402gb,Indian,06402gb,0002,62,,06402gb
m.06402gb_0003,m.06402gb,Indian,06402gb,0003,65,,06402gb
m.06402gb_0004,m.06402gb,Indian,06402gb,0004,42,,06402gb
m.06402gb_0005,m.06402gb,Indian,06402gb,0005,59,,06402gb
m.0gbypmn_0001,m.0gbypmn,Indian,0gbypmn,0001,22,,0gbypmn
m.0gbypmn_0003,m.0gbypmn,Indian,0gbypmn,0003,24,,0gbypmn
m.0gbypmn_0002,m.0gbypmn,Indian,0gbypmn,0002,25,,0gbypmn
m.0q3_z3x_0001,m.0q3_z3x,Indian,0q3_z3x,0001,32,,0q3_z3x
m.0q3_z3x_0003,m.0q3_z3x,Indian,0q3_z3x,0003,27,,0q3_z3x
m.0q3_z3x_0002,m.0q3_z3x,Indian,0q3_z3x,0002,25,,0q3_z3x
m.06gzx6_0004,m.06gzx6,Indian,06gzx6,0004,53,,06gzx6
m.06gzx6_0003,m.06gzx6,Indian,06gzx6,0003,28,,06gzx6
m.06gzx6_0002,m.06gzx6,Indian,06gzx6,0002,59,,06gzx6
m.06gzx6_0001,m.06gzx6,Indian,06gzx6,0001,36,,06gzx6
m.07fcnv_0004,m.07fcnv,Indian,07fcnv,0004,48,,07fcnv
m.07fcnv_0003,m.07fcnv,Indian,07fcnv,0003,49,,07fcnv
m.07fcnv_0002,m.07fcnv,Indian,07fcnv,0002,52,,07fcnv
m.07fcnv_0001,m.07fcnv,Indian,07fcnv,0001,49,,07fcnv
m.027bnhz_0004,m.027bnhz,Indian,027bnhz,0004,30,,027bnhz
m.027bnhz_0001,m.027bnhz,Indian,027bnhz,0001,35,,027bnhz
m.027bnhz_0003,m.027bnhz,Indian,027bnhz,0003,33,,027bnhz
m.027bnhz_0002,m.027bnhz,Indian,027bnhz,0002,30,,027bnhz
m.02pzvg2_0004,m.02pzvg2,Indian,02pzvg2,0004,28,,02pzvg2
m.02pzvg2_0001,m.02pzvg2,Indian,02pzvg2,0001,43,,02pzvg2
m.02pzvg2_0003,m.02pzvg2,Indian,02pzvg2,0003,23,,02pzvg2
m.02pzvg2_0002,m.02pzvg2,Indian,02pzvg2,0002,29,,02pzvg2
m.04gl2kv_0002,m.04gl2kv,Indian,04gl2kv,0002,30,,04gl2kv
m.04gl2kv_0003,m.04gl2kv,Indian,04gl2kv,0003,32,,04gl2kv
m.04gl2kv_0001,m.04gl2kv,Indian,04gl2kv,0001,33,,04gl2kv
m.04gl2kv_0004,m.04gl2kv,Indian,04gl2kv,0004,30,,04gl2kv
m.0gr9gr_0004,m.0gr9gr,Indian,0gr9gr,0004,58,,0gr9gr
m.0gr9gr_0001,m.0gr9gr,Indian,0gr9gr,0001,53,,0gr9gr
m.0gr9gr_0003,m.0gr9gr,Indian,0gr9gr,0003,63,,0gr9gr
m.0gr9gr_0002,m.0gr9gr,Indian,0gr9gr,0002,43,,0gr9gr
m.02q7k9s_0001,m.02q7k9s,Indian,02q7k9s,0001,54,,02q7k9s
m.02q7k9s_0003,m.02q7k9s,Indian,02q7k9s,0003,64,,02q7k9s
m.02q7k9s_0002,m.02q7k9s,Indian,02q7k9s,0002,49,,02q7k9s
m.0603g2_0001,m.0603g2,Indian,0603g2,0001,38,,0603g2
m.0603g2_0002,m.0603g2,Indian,0603g2,0002,48,,0603g2
m.0603g2_0003,m.0603g2,Indian,0603g2,0003,41,,0603g2
m.0hn8sn1_0002,m.0hn8sn1,Indian,0hn8sn1,0002,28,,0hn8sn1
m.0hn8sn1_0003,m.0hn8sn1,Indian,0hn8sn1,0003,20,,0hn8sn1
m.0hn8sn1_0001,m.0hn8sn1,Indian,0hn8sn1,0001,26,,0hn8sn1
m.01rsdq_0001,m.01rsdq,Indian,01rsdq,0001,61,,01rsdq
m.01rsdq_0002,m.01rsdq,Indian,01rsdq,0002,66,,01rsdq
