files_list,image_name,identity_name,enrolled,ethnicity,Age,Identity,UnifiedQualityScore.scalar,HeadPoseYaw.scalar,HeadPosePitch.scalar,HeadPoseRoll.scalar
African_m.01kgz7q/m.01kgz7q_0003.jpg,m.01kgz7q_0003,m.01kgz7q,enrolled,African,37,m.01kgz7q,40.0,73.0,99.0,100.0
African_m.01kgz7q/m.01kgz7q_0004.jpg,m.01kgz7q_0004,m.01kgz7q,enrolled,African,30,m.01kgz7q,27.0,93.0,88.0,99.0
African_m.01kgz7q/m.01kgz7q_0005.jpg,m.01kgz7q_0005,m.01kgz7q,enrolled,African,28,m.01kgz7q,34.0,99.0,99.0,100.0
African_m.01kp9_8/m.01kp9_8_0001.jpg,m.01kp9_8_0001,m.01kp9_8,enrolled,African,37,m.01kp9_8,25.0,100.0,97.0,100.0
African_m.01kp9_8/m.01kp9_8_0002.jpg,m.01kp9_8_0002,m.01kp9_8,enrolled,African,24,m.01kp9_8,16.0,100.0,96.0,100.0
African_m.01kp9_8/m.01kp9_8_0003.jpg,m.01kp9_8_0003,m.01kp9_8,enrolled,African,39,m.01kp9_8,61.0,100.0,91.0,100.0
African_m.01kp9_8/m.01kp9_8_0004.jpg,m.01kp9_8_0004,m.01kp9_8,enrolled,African,,,,,,
African_m.01kq4tc/m.01kq4tc_0001.jpg,m.01kq4tc_0001,m.01kq4tc,enrolled,African,25,m.01kq4tc,15.0,76.0,96.0,100.0
African_m.01kq4tc/m.01kq4tc_0002.jpg,m.01kq4tc_0002,m.01kq4tc,enrolled,African,41,m.01kq4tc,38.0,97.0,100.0,100.0
African_m.01ksvq4/m.01ksvq4_0001.jpg,m.01ksvq4_0001,m.01ksvq4,enrolled,African,51,m.01ksvq4,55.0,94.0,98.0,100.0
African_m.01ksvq4/m.01ksvq4_0002.jpg,m.01ksvq4_0002,m.01ksvq4,enrolled,African,50,m.01ksvq4,6.0,100.0,99.0,100.0
African_m.01ksvq4/m.01ksvq4_0003.jpg,m.01ksvq4_0003,m.01ksvq4,enrolled,African,45,m.01ksvq4,19.0,100.0,100.0,100.0
African_m.01ksvq4/m.01ksvq4_0004.jpg,m.01ksvq4_0004,m.01ksvq4,enrolled,African,49,m.01ksvq4,53.0,86.0,100.0,100.0
African_m.01ksvq4/m.01ksvq4_0005.jpg,m.01ksvq4_0005,m.01ksvq4,enrolled,African,46,m.01ksvq4,5.0,100.0,98.0,99.0
African_m.01ksvq4/m.01ksvq4_0006.jpg,m.01ksvq4_0006,m.01ksvq4,enrolled,African,63,m.01ksvq4,67.0,100.0,100.0,100.0
African_m.01kx43w/m.01kx43w_0001.jpg,m.01kx43w_0001,m.01kx43w,enrolled,African,31,m.01kx43w,38.0,93.0,99.0,100.0
African_m.01kx43w/m.01kx43w_0002.jpg,m.01kx43w_0002,m.01kx43w,enrolled,African,38,m.01kx43w,41.0,94.0,96.0,100.0
African_m.01kx43w/m.01kx43w_0003.jpg,m.01kx43w_0003,m.01kx43w,enrolled,African,40,m.01kx43w,13.0,99.0,98.0,100.0
African_m.01kx43w/m.01kx43w_0004.jpg,m.01kx43w_0004,m.01kx43w,enrolled,African,50,m.01kx43w,43.0,100.0,97.0,100.0
African_m.01ky6fb/m.01ky6fb_0001.jpg,m.01ky6fb_0001,m.01ky6fb,enrolled,African,29,m.01ky6fb,33.0,55.0,99.0,99.0
African_m.01ky6fb/m.01ky6fb_0002.jpg,m.01ky6fb_0002,m.01ky6fb,enrolled,African,35,m.01ky6fb,44.0,85.0,72.0,97.0
African_m.01ky6fb/m.01ky6fb_0003.jpg,m.01ky6fb_0003,m.01ky6fb,enrolled,African,35,m.01ky6fb,79.0,83.0,95.0,100.0
African_m.01ky6fb/m.01ky6fb_0005.jpg,m.01ky6fb_0005,m.01ky6fb,enrolled,African,41,m.01ky6fb,31.0,92.0,97.0,98.0
African_m.01ky6yy/m.01ky6yy_0002.jpg,m.01ky6yy_0002,m.01ky6yy,enrolled,African,34,m.01ky6yy,15.0,100.0,100.0,100.0
African_m.01ky6yy/m.01ky6yy_0003.jpg,m.01ky6yy_0003,m.01ky6yy,enrolled,African,31,m.01ky6yy,50.0,74.0,100.0,100.0
African_m.01ky6yy/m.01ky6yy_0004.jpg,m.01ky6yy_0004,m.01ky6yy,enrolled,African,40,m.01ky6yy,64.0,63.0,100.0,100.0
African_m.01kys2/m.01kys2_0001.jpg,m.01kys2_0001,m.01kys2,enrolled,African,20,m.01kys2,12.0,97.0,96.0,100.0
African_m.01kys2/m.01kys2_0002.jpg,m.01kys2_0002,m.01kys2,enrolled,African,28,m.01kys2,27.0,71.0,100.0,100.0
African_m.01kys2/m.01kys2_0003.jpg,m.01kys2_0003,m.01kys2,enrolled,African,26,m.01kys2,11.0,99.0,100.0,100.0
African_m.01l19b_/m.01l19b__0001.jpg,m.01l19b__0001,m.01l19b_,enrolled,African,29,m.01l19b_,14.0,77.0,100.0,100.0
African_m.01l19b_/m.01l19b__0002.jpg,m.01l19b__0002,m.01l19b_,enrolled,African,37,m.01l19b_,19.0,98.0,96.0,100.0
African_m.01l19b_/m.01l19b__0003.jpg,m.01l19b__0003,m.01l19b_,enrolled,African,30,m.01l19b_,7.0,61.0,96.0,99.0
African_m.01l19b_/m.01l19b__0004.jpg,m.01l19b__0004,m.01l19b_,enrolled,African,29,m.01l19b_,7.0,100.0,99.0,100.0
African_m.01l1v5n/m.01l1v5n_0001.jpg,m.01l1v5n_0001,m.01l1v5n,enrolled,African,30,m.01l1v5n,15.0,64.0,72.0,88.0
African_m.01l1v5n/m.01l1v5n_0002.jpg,m.01l1v5n_0002,m.01l1v5n,enrolled,African,33,m.01l1v5n,9.0,96.0,95.0,100.0
African_m.01l1v5n/m.01l1v5n_0003.jpg,m.01l1v5n_0003,m.01l1v5n,enrolled,African,35,m.01l1v5n,63.0,96.0,100.0,100.0
African_m.01l5rfm/m.01l5rfm_0001.jpg,m.01l5rfm_0001,m.01l5rfm,enrolled,African,37,m.01l5rfm,84.0,94.0,99.0,100.0
African_m.01l5rfm/m.01l5rfm_0002.jpg,m.01l5rfm_0002,m.01l5rfm,enrolled,African,42,m.01l5rfm,67.0,75.0,100.0,100.0
African_m.01l5rfm/m.01l5rfm_0003.jpg,m.01l5rfm_0003,m.01l5rfm,enrolled,African,28,m.01l5rfm,23.0,99.0,95.0,100.0
African_m.01l5rfm/m.01l5rfm_0004.jpg,m.01l5rfm_0004,m.01l5rfm,enrolled,African,24,m.01l5rfm,28.0,99.0,94.0,100.0
African_m.01l5rfm/m.01l5rfm_0005.jpg,m.01l5rfm_0005,m.01l5rfm,enrolled,African,35,m.01l5rfm,71.0,85.0,97.0,98.0
African_m.01l7mwv/m.01l7mwv_0001.jpg,m.01l7mwv_0001,m.01l7mwv,enrolled,African,36,m.01l7mwv,57.0,95.0,100.0,100.0
African_m.01l7mwv/m.01l7mwv_0002.jpg,m.01l7mwv_0002,m.01l7mwv,enrolled,African,35,m.01l7mwv,70.0,95.0,100.0,100.0
African_m.01l7mwv/m.01l7mwv_0003.jpg,m.01l7mwv_0003,m.01l7mwv,enrolled,African,33,m.01l7mwv,25.0,90.0,98.0,100.0
African_m.01ld7zl/m.01ld7zl_0001.jpg,m.01ld7zl_0001,m.01ld7zl,enrolled,African,36,m.01ld7zl,12.0,100.0,95.0,100.0
African_m.01ld7zl/m.01ld7zl_0002.jpg,m.01ld7zl_0002,m.01ld7zl,enrolled,African,38,m.01ld7zl,28.0,100.0,92.0,100.0
African_m.01ld7zl/m.01ld7zl_0003.jpg,m.01ld7zl_0003,m.01ld7zl,enrolled,African,45,m.01ld7zl,18.0,100.0,99.0,100.0
African_m.01lk16_/m.01lk16__0001.jpg,m.01lk16__0001,m.01lk16_,enrolled,African,47,m.01lk16_,18.0,100.0,94.0,100.0
African_m.01lk16_/m.01lk16__0002.jpg,m.01lk16__0002,m.01lk16_,enrolled,African,39,m.01lk16_,87.0,98.0,93.0,100.0
African_m.01lkv4c/m.01lkv4c_0001.jpg,m.01lkv4c_0001,m.01lkv4c,enrolled,African,35,m.01lkv4c,6.0,98.0,96.0,100.0
African_m.01lkv4c/m.01lkv4c_0002.jpg,m.01lkv4c_0002,m.01lkv4c,enrolled,African,33,m.01lkv4c,19.0,100.0,100.0,100.0
African_m.01lkv4c/m.01lkv4c_0003.jpg,m.01lkv4c_0003,m.01lkv4c,enrolled,African,39,m.01lkv4c,8.0,77.0,79.0,97.0
African_m.01llxc4/m.01llxc4_0001.jpg,m.01llxc4_0001,m.01llxc4,enrolled,African,35,m.01llxc4,6.0,99.0,99.0,100.0
African_m.01llxc4/m.01llxc4_0002.jpg,m.01llxc4_0002,m.01llxc4,enrolled,African,21,m.01llxc4,12.0,98.0,99.0,100.0
African_m.01lmtl/m.01lmtl_0001.jpg,m.01lmtl_0001,m.01lmtl,enrolled,African,27,m.01lmtl,75.0,100.0,100.0,100.0
African_m.01lmtl/m.01lmtl_0002.jpg,m.01lmtl_0002,m.01lmtl,enrolled,African,28,m.01lmtl,16.0,100.0,99.0,100.0
African_m.01lmtl/m.01lmtl_0003.jpg,m.01lmtl_0003,m.01lmtl,enrolled,African,24,m.01lmtl,18.0,94.0,100.0,100.0
African_m.01lmtl/m.01lmtl_0004.jpg,m.01lmtl_0004,m.01lmtl,enrolled,African,32,m.01lmtl,22.0,99.0,99.0,100.0
African_m.01lnq_p/m.01lnq_p_0001.jpg,m.01lnq_p_0001,m.01lnq_p,enrolled,African,41,m.01lnq_p,43.0,85.0,95.0,99.0
African_m.01lnq_p/m.01lnq_p_0002.jpg,m.01lnq_p_0002,m.01lnq_p,enrolled,African,42,m.01lnq_p,12.0,84.0,100.0,99.0
African_m.01lnq_p/m.01lnq_p_0003.jpg,m.01lnq_p_0003,m.01lnq_p,enrolled,African,34,m.01lnq_p,20.0,82.0,79.0,91.0
African_m.01lqkw_/m.01lqkw__0001.jpg,m.01lqkw__0001,m.01lqkw_,enrolled,African,33,m.01lqkw_,81.0,96.0,99.0,100.0
African_m.01lqkw_/m.01lqkw__0002.jpg,m.01lqkw__0002,m.01lqkw_,enrolled,African,41,m.01lqkw_,86.0,100.0,99.0,100.0
African_m.01lsdlr/m.01lsdlr_0001.jpg,m.01lsdlr_0001,m.01lsdlr,enrolled,African,45,m.01lsdlr,19.0,61.0,98.0,100.0
African_m.01lsdlr/m.01lsdlr_0002.jpg,m.01lsdlr_0002,m.01lsdlr,enrolled,African,38,m.01lsdlr,8.0,85.0,90.0,99.0
African_m.01lsdlr/m.01lsdlr_0003.jpg,m.01lsdlr_0003,m.01lsdlr,enrolled,African,36,m.01lsdlr,43.0,99.0,97.0,100.0
African_m.01lsq2k/m.01lsq2k_0001.jpg,m.01lsq2k_0001,m.01lsq2k,enrolled,African,35,m.01lsq2k,33.0,100.0,95.0,100.0
African_m.01lsq2k/m.01lsq2k_0002.jpg,m.01lsq2k_0002,m.01lsq2k,enrolled,African,40,m.01lsq2k,20.0,99.0,93.0,100.0
African_m.01lsq2k/m.01lsq2k_0003.jpg,m.01lsq2k_0003,m.01lsq2k,enrolled,African,34,m.01lsq2k,72.0,96.0,100.0,100.0
African_m.01lv4nd/m.01lv4nd_0001.jpg,m.01lv4nd_0001,m.01lv4nd,enrolled,African,40,m.01lv4nd,5.0,74.0,85.0,93.0
African_m.01lv4nd/m.01lv4nd_0002.jpg,m.01lv4nd_0002,m.01lv4nd,enrolled,African,44,m.01lv4nd,23.0,79.0,97.0,100.0
African_m.01lv4nd/m.01lv4nd_0003.jpg,m.01lv4nd_0003,m.01lv4nd,enrolled,African,50,m.01lv4nd,15.0,87.0,100.0,100.0
African_m.01lv4nd/m.01lv4nd_0004.jpg,m.01lv4nd_0004,m.01lv4nd,enrolled,African,41,m.01lv4nd,12.0,100.0,96.0,100.0
African_m.01lvcs1/m.01lvcs1_0001.jpg,m.01lvcs1_0001,m.01lvcs1,enrolled,African,25,m.01lvcs1,19.0,89.0,82.0,98.0
African_m.01lvcs1/m.01lvcs1_0002.jpg,m.01lvcs1_0002,m.01lvcs1,enrolled,African,38,m.01lvcs1,9.0,66.0,99.0,100.0
African_m.01lvcs1/m.01lvcs1_0003.jpg,m.01lvcs1_0003,m.01lvcs1,enrolled,African,48,m.01lvcs1,69.0,100.0,93.0,100.0
African_m.01lvcs1/m.01lvcs1_0004.jpg,m.01lvcs1_0004,m.01lvcs1,enrolled,African,37,m.01lvcs1,26.0,100.0,93.0,100.0
African_m.01m0w5f/m.01m0w5f_0001.jpg,m.01m0w5f_0001,m.01m0w5f,enrolled,African,31,m.01m0w5f,84.0,97.0,89.0,100.0
African_m.01m0w5f/m.01m0w5f_0002.jpg,m.01m0w5f_0002,m.01m0w5f,enrolled,African,31,m.01m0w5f,16.0,44.0,99.0,99.0
African_m.01m0w5f/m.01m0w5f_0003.jpg,m.01m0w5f_0003,m.01m0w5f,enrolled,African,37,m.01m0w5f,49.0,100.0,99.0,100.0
African_m.01m3hxr/m.01m3hxr_0001.jpg,m.01m3hxr_0001,m.01m3hxr,enrolled,African,33,m.01m3hxr,10.0,100.0,99.0,100.0
African_m.01m3hxr/m.01m3hxr_0002.jpg,m.01m3hxr_0002,m.01m3hxr,enrolled,African,29,m.01m3hxr,25.0,96.0,98.0,100.0
African_m.01m3hxr/m.01m3hxr_0003.jpg,m.01m3hxr_0003,m.01m3hxr,enrolled,African,40,m.01m3hxr,47.0,88.0,98.0,100.0
African_m.01m3hxr/m.01m3hxr_0004.jpg,m.01m3hxr_0004,m.01m3hxr,enrolled,African,39,m.01m3hxr,23.0,96.0,92.0,100.0
African_m.01m3hxr/m.01m3hxr_0005.jpg,m.01m3hxr_0005,m.01m3hxr,enrolled,African,28,m.01m3hxr,64.0,100.0,100.0,100.0
African_m.01m40k5/m.01m40k5_0001.jpg,m.01m40k5_0001,m.01m40k5,enrolled,African,32,m.01m40k5,18.0,100.0,97.0,100.0
African_m.01m40k5/m.01m40k5_0002.jpg,m.01m40k5_0002,m.01m40k5,enrolled,African,29,m.01m40k5,41.0,99.0,95.0,100.0
African_m.01m4fhv/m.01m4fhv_0001.jpg,m.01m4fhv_0001,m.01m4fhv,enrolled,African,40,m.01m4fhv,33.0,99.0,99.0,100.0
African_m.01m4fhv/m.01m4fhv_0002.jpg,m.01m4fhv_0002,m.01m4fhv,enrolled,African,58,m.01m4fhv,36.0,98.0,100.0,100.0
African_m.01m4fhv/m.01m4fhv_0003.jpg,m.01m4fhv_0003,m.01m4fhv,enrolled,African,41,m.01m4fhv,6.0,45.0,92.0,98.0
African_m.01m89jz/m.01m89jz_0001.jpg,m.01m89jz_0001,m.01m89jz,enrolled,African,28,m.01m89jz,9.0,100.0,95.0,100.0
African_m.01m89jz/m.01m89jz_0002.jpg,m.01m89jz_0002,m.01m89jz,enrolled,African,24,m.01m89jz,53.0,100.0,100.0,100.0
African_m.01m89jz/m.01m89jz_0003.jpg,m.01m89jz_0003,m.01m89jz,enrolled,African,22,m.01m89jz,28.0,100.0,98.0,100.0
African_m.01m89jz/m.01m89jz_0004.jpg,m.01m89jz_0004,m.01m89jz,enrolled,African,24,m.01m89jz,13.0,48.0,100.0,100.0
African_m.01mddpy/m.01mddpy_0001.jpg,m.01mddpy_0001,m.01mddpy,enrolled,African,29,m.01mddpy,66.0,100.0,89.0,100.0
African_m.01mddpy/m.01mddpy_0002.jpg,m.01mddpy_0002,m.01mddpy,enrolled,African,31,m.01mddpy,11.0,83.0,99.0,98.0
African_m.01mddpy/m.01mddpy_0003.jpg,m.01mddpy_0003,m.01mddpy,enrolled,African,30,m.01mddpy,14.0,80.0,100.0,100.0
African_m.01mddpy/m.01mddpy_0004.jpg,m.01mddpy_0004,m.01mddpy,enrolled,African,38,m.01mddpy,18.0,99.0,99.0,100.0
African_m.01mfmqw/m.01mfmqw_0001.jpg,m.01mfmqw_0001,m.01mfmqw,enrolled,African,56,m.01mfmqw,61.0,98.0,100.0,100.0
African_m.01mfmqw/m.01mfmqw_0002.jpg,m.01mfmqw_0002,m.01mfmqw,enrolled,African,47,m.01mfmqw,20.0,95.0,99.0,100.0
African_m.01mfmqw/m.01mfmqw_0003.jpg,m.01mfmqw_0003,m.01mfmqw,enrolled,African,54,m.01mfmqw,64.0,100.0,99.0,100.0
African_m.01mfmqw/m.01mfmqw_0004.jpg,m.01mfmqw_0004,m.01mfmqw,enrolled,African,44,m.01mfmqw,32.0,100.0,100.0,100.0
African_m.01mjyj0/m.01mjyj0_0001.jpg,m.01mjyj0_0001,m.01mjyj0,enrolled,African,23,m.01mjyj0,14.0,98.0,98.0,100.0
African_m.01mjyj0/m.01mjyj0_0002.jpg,m.01mjyj0_0002,m.01mjyj0,enrolled,African,33,m.01mjyj0,23.0,99.0,87.0,100.0
African_m.01mjyj0/m.01mjyj0_0003.jpg,m.01mjyj0_0003,m.01mjyj0,enrolled,African,29,m.01mjyj0,20.0,98.0,100.0,100.0
African_m.01mm508/m.01mm508_0001.jpg,m.01mm508_0001,m.01mm508,enrolled,African,34,m.01mm508,16.0,96.0,100.0,100.0
African_m.01mm508/m.01mm508_0004.jpg,m.01mm508_0004,m.01mm508,enrolled,African,35,m.01mm508,21.0,100.0,91.0,100.0
African_m.01mm508/m.01mm508_0005.jpg,m.01mm508_0005,m.01mm508,enrolled,African,33,m.01mm508,27.0,100.0,100.0,100.0
African_m.01mm6vh/m.01mm6vh_0001.jpg,m.01mm6vh_0001,m.01mm6vh,enrolled,African,35,m.01mm6vh,17.0,94.0,96.0,100.0
African_m.01mm6vh/m.01mm6vh_0003.jpg,m.01mm6vh_0003,m.01mm6vh,enrolled,African,34,m.01mm6vh,26.0,94.0,97.0,100.0
African_m.01mm6vh/m.01mm6vh_0004.jpg,m.01mm6vh_0004,m.01mm6vh,enrolled,African,62,m.01mm6vh,69.0,100.0,99.0,100.0
African_m.01mm_tv/m.01mm_tv_0002.jpg,m.01mm_tv_0002,m.01mm_tv,enrolled,African,29,m.01mm_tv,31.0,100.0,86.0,100.0
African_m.01mm_tv/m.01mm_tv_0003.jpg,m.01mm_tv_0003,m.01mm_tv,enrolled,African,28,m.01mm_tv,37.0,73.0,95.0,99.0
African_m.01mn70j/m.01mn70j_0001.jpg,m.01mn70j_0001,m.01mn70j,enrolled,African,36,m.01mn70j,14.0,98.0,93.0,99.0
African_m.01mn70j/m.01mn70j_0002.jpg,m.01mn70j_0002,m.01mn70j,enrolled,African,41,m.01mn70j,22.0,85.0,92.0,97.0
African_m.01mn70j/m.01mn70j_0003.jpg,m.01mn70j_0003,m.01mn70j,enrolled,African,34,m.01mn70j,81.0,85.0,98.0,100.0
African_m.01mq7_r/m.01mq7_r_0001.jpg,m.01mq7_r_0001,m.01mq7_r,enrolled,African,32,m.01mq7_r,55.0,99.0,100.0,100.0
African_m.01mq7_r/m.01mq7_r_0002.jpg,m.01mq7_r_0002,m.01mq7_r,enrolled,African,33,m.01mq7_r,9.0,8.0,96.0,98.0
African_m.01mq7_r/m.01mq7_r_0003.jpg,m.01mq7_r_0003,m.01mq7_r,enrolled,African,25,m.01mq7_r,7.0,97.0,77.0,99.0
African_m.01mq7_r/m.01mq7_r_0004.jpg,m.01mq7_r_0004,m.01mq7_r,enrolled,African,33,m.01mq7_r,24.0,100.0,98.0,100.0
African_m.01mqs5f/m.01mqs5f_0001.jpg,m.01mqs5f_0001,m.01mqs5f,enrolled,African,45,m.01mqs5f,21.0,100.0,98.0,100.0
African_m.01mqs5f/m.01mqs5f_0002.jpg,m.01mqs5f_0002,m.01mqs5f,enrolled,African,25,m.01mqs5f,4.0,96.0,98.0,100.0
African_m.01mqs5f/m.01mqs5f_0004.jpg,m.01mqs5f_0004,m.01mqs5f,enrolled,African,32,m.01mqs5f,29.0,100.0,99.0,100.0
African_m.01mrnp/m.01mrnp_0001.jpg,m.01mrnp_0001,m.01mrnp,enrolled,African,28,m.01mrnp,18.0,77.0,98.0,99.0
African_m.01mrnp/m.01mrnp_0002.jpg,m.01mrnp_0002,m.01mrnp,enrolled,African,32,m.01mrnp,83.0,100.0,99.0,100.0
African_m.01mtsrk/m.01mtsrk_0001.jpg,m.01mtsrk_0001,m.01mtsrk,enrolled,African,30,m.01mtsrk,4.0,98.0,98.0,100.0
African_m.01mtsrk/m.01mtsrk_0002.jpg,m.01mtsrk_0002,m.01mtsrk,enrolled,African,28,m.01mtsrk,24.0,100.0,98.0,100.0
African_m.01mtsrk/m.01mtsrk_0003.jpg,m.01mtsrk_0003,m.01mtsrk,enrolled,African,32,m.01mtsrk,8.0,99.0,100.0,100.0
African_m.01mtsrk/m.01mtsrk_0004.jpg,m.01mtsrk_0004,m.01mtsrk,enrolled,African,30,m.01mtsrk,5.0,99.0,99.0,100.0
African_m.01mvcd1/m.01mvcd1_0001.jpg,m.01mvcd1_0001,m.01mvcd1,enrolled,African,34,m.01mvcd1,63.0,100.0,99.0,100.0
African_m.01mvcd1/m.01mvcd1_0002.jpg,m.01mvcd1_0002,m.01mvcd1,enrolled,African,30,m.01mvcd1,61.0,98.0,97.0,100.0
African_m.01mvcd1/m.01mvcd1_0003.jpg,m.01mvcd1_0003,m.01mvcd1,enrolled,African,24,m.01mvcd1,9.0,99.0,94.0,100.0
African_m.01mvw82/m.01mvw82_0001.jpg,m.01mvw82_0001,m.01mvw82,enrolled,African,46,m.01mvw82,22.0,82.0,96.0,100.0
African_m.01mvw82/m.01mvw82_0002.jpg,m.01mvw82_0002,m.01mvw82,enrolled,African,31,m.01mvw82,12.0,43.0,99.0,100.0
African_m.01mvw82/m.01mvw82_0003.jpg,m.01mvw82_0003,m.01mvw82,enrolled,African,40,m.01mvw82,26.0,96.0,99.0,100.0
African_m.01mwy2h/m.01mwy2h_0001.jpg,m.01mwy2h_0001,m.01mwy2h,enrolled,African,36,m.01mwy2h,14.0,86.0,100.0,100.0
African_m.01mwy2h/m.01mwy2h_0002.jpg,m.01mwy2h_0002,m.01mwy2h,enrolled,African,45,m.01mwy2h,69.0,98.0,97.0,100.0
African_m.01mwy2h/m.01mwy2h_0003.jpg,m.01mwy2h_0003,m.01mwy2h,enrolled,African,36,m.01mwy2h,4.0,94.0,97.0,98.0
African_m.01mwy2h/m.01mwy2h_0004.jpg,m.01mwy2h_0004,m.01mwy2h,enrolled,African,39,m.01mwy2h,15.0,83.0,100.0,99.0
African_m.01mxp8n/m.01mxp8n_0001.jpg,m.01mxp8n_0001,m.01mxp8n,enrolled,African,49,m.01mxp8n,5.0,44.0,89.0,94.0
African_m.01mxp8n/m.01mxp8n_0002.jpg,m.01mxp8n_0002,m.01mxp8n,enrolled,African,27,m.01mxp8n,39.0,99.0,95.0,100.0
African_m.01mxp8n/m.01mxp8n_0003.jpg,m.01mxp8n_0003,m.01mxp8n,enrolled,African,44,m.01mxp8n,35.0,94.0,99.0,100.0
African_m.01mx_5r/m.01mx_5r_0001.jpg,m.01mx_5r_0001,m.01mx_5r,enrolled,African,30,m.01mx_5r,52.0,97.0,100.0,100.0
African_m.01mx_5r/m.01mx_5r_0002.jpg,m.01mx_5r_0002,m.01mx_5r,enrolled,African,27,m.01mx_5r,12.0,96.0,97.0,100.0
African_m.01mx_5r/m.01mx_5r_0003.jpg,m.01mx_5r_0003,m.01mx_5r,enrolled,African,32,m.01mx_5r,38.0,99.0,99.0,100.0
African_m.01mx_5r/m.01mx_5r_0005.jpg,m.01mx_5r_0005,m.01mx_5r,enrolled,African,35,m.01mx_5r,16.0,97.0,98.0,100.0
African_m.01n1p7j/m.01n1p7j_0001.jpg,m.01n1p7j_0001,m.01n1p7j,enrolled,African,45,m.01n1p7j,9.0,59.0,91.0,99.0
African_m.01n1p7j/m.01n1p7j_0002.jpg,m.01n1p7j_0002,m.01n1p7j,enrolled,African,41,m.01n1p7j,50.0,97.0,100.0,100.0
African_m.01n3_7f/m.01n3_7f_0001.jpg,m.01n3_7f_0001,m.01n3_7f,enrolled,African,34,m.01n3_7f,31.0,100.0,96.0,100.0
African_m.01n3_7f/m.01n3_7f_0002.jpg,m.01n3_7f_0002,m.01n3_7f,enrolled,African,29,m.01n3_7f,35.0,100.0,98.0,100.0
African_m.01n3_7f/m.01n3_7f_0003.jpg,m.01n3_7f_0003,m.01n3_7f,enrolled,African,36,m.01n3_7f,24.0,100.0,99.0,100.0
African_m.01n5qbq/m.01n5qbq_0001.jpg,m.01n5qbq_0001,m.01n5qbq,enrolled,African,40,m.01n5qbq,48.0,95.0,99.0,100.0
African_m.01n5qbq/m.01n5qbq_0002.jpg,m.01n5qbq_0002,m.01n5qbq,enrolled,African,26,m.01n5qbq,10.0,95.0,99.0,100.0
African_m.01n5qbq/m.01n5qbq_0003.jpg,m.01n5qbq_0003,m.01n5qbq,enrolled,African,39,m.01n5qbq,43.0,91.0,100.0,99.0
African_m.01n9lqm/m.01n9lqm_0001.jpg,m.01n9lqm_0001,m.01n9lqm,enrolled,African,34,m.01n9lqm,27.0,98.0,100.0,100.0
African_m.01n9lqm/m.01n9lqm_0002.jpg,m.01n9lqm_0002,m.01n9lqm,enrolled,African,31,m.01n9lqm,10.0,100.0,98.0,100.0
African_m.01ncw1x/m.01ncw1x_0001.jpg,m.01ncw1x_0001,m.01ncw1x,enrolled,African,52,m.01ncw1x,80.0,100.0,100.0,100.0
African_m.01ncw1x/m.01ncw1x_0002.jpg,m.01ncw1x_0002,m.01ncw1x,enrolled,African,27,m.01ncw1x,17.0,100.0,98.0,99.0
African_m.01njp7f/m.01njp7f_0001.jpg,m.01njp7f_0001,m.01njp7f,enrolled,African,35,m.01njp7f,52.0,100.0,98.0,100.0
African_m.01njp7f/m.01njp7f_0002.jpg,m.01njp7f_0002,m.01njp7f,enrolled,African,37,m.01njp7f,8.0,84.0,100.0,100.0
African_m.01njp7f/m.01njp7f_0003.jpg,m.01njp7f_0003,m.01njp7f,enrolled,African,33,m.01njp7f,40.0,96.0,97.0,100.0
African_m.01njp7f/m.01njp7f_0004.jpg,m.01njp7f_0004,m.01njp7f,enrolled,African,29,m.01njp7f,33.0,92.0,100.0,100.0
African_m.01njp7f/m.01njp7f_0005.jpg,m.01njp7f_0005,m.01njp7f,enrolled,African,34,m.01njp7f,60.0,100.0,98.0,100.0
African_m.01nk_x2/m.01nk_x2_0001.jpg,m.01nk_x2_0001,m.01nk_x2,enrolled,African,48,m.01nk_x2,45.0,61.0,94.0,96.0
African_m.01nk_x2/m.01nk_x2_0002.jpg,m.01nk_x2_0002,m.01nk_x2,enrolled,African,48,m.01nk_x2,17.0,78.0,97.0,100.0
African_m.01nk_x2/m.01nk_x2_0003.jpg,m.01nk_x2_0003,m.01nk_x2,enrolled,African,47,m.01nk_x2,46.0,97.0,100.0,100.0
African_m.01nn3md/m.01nn3md_0001.jpg,m.01nn3md_0001,m.01nn3md,enrolled,African,42,m.01nn3md,29.0,70.0,95.0,100.0
African_m.01nn3md/m.01nn3md_0003.jpg,m.01nn3md_0003,m.01nn3md,enrolled,African,42,m.01nn3md,58.0,87.0,99.0,100.0
African_m.01nn3md/m.01nn3md_0004.jpg,m.01nn3md_0004,m.01nn3md,enrolled,African,39,m.01nn3md,39.0,90.0,100.0,100.0
African_m.01nn3md/m.01nn3md_0005.jpg,m.01nn3md_0005,m.01nn3md,enrolled,African,37,m.01nn3md,16.0,88.0,100.0,100.0
African_m.01npcdc/m.01npcdc_0001.jpg,m.01npcdc_0001,m.01npcdc,enrolled,African,40,m.01npcdc,10.0,100.0,97.0,100.0
African_m.01npcdc/m.01npcdc_0002.jpg,m.01npcdc_0002,m.01npcdc,enrolled,African,34,m.01npcdc,8.0,84.0,100.0,100.0
African_m.01np_9_/m.01np_9__0001.jpg,m.01np_9__0001,m.01np_9_,enrolled,African,35,m.01np_9_,46.0,99.0,93.0,100.0
