files_list,image_name,enrolled,identity_name,ethnicity,Age,Identity,UnifiedQualityScore.scalar,HeadPoseYaw.scalar,HeadPosePitch.scalar,HeadPoseRoll.scalar,children_agegroup
African_197/African_197_2.png,African_197_2,enrolled,African_197,African,12,African_197,71.0,99.0,100.0,100.0,10-12
African_199/African_199_1.png,African_199_1,enrolled,African_199,African,8,African_199,36.0,100.0,93.0,100.0,7-9
African_199/African_199_2.png,African_199_2,enrolled,African_199,African,10,African_199,15.0,97.0,98.0,100.0,10-12
African_199/African_199_3.png,African_199_3,enrolled,African_199,African,9,African_199,39.0,100.0,100.0,100.0,7-9
African_199/African_199_4.png,African_199_4,enrolled,African_199,African,6,African_199,18.0,76.0,97.0,99.0,4-6
African_199/African_199_8.png,African_199_8,enrolled,African_199,African,11,African_199,37.0,100.0,99.0,100.0,10-12
African_2/African_2_0.png,African_2_0,enrolled,African_2,African,9,African_2,15.0,98.0,84.0,99.0,7-9
African_2/African_2_1.png,African_2_1,enrolled,African_2,African,9,African_2,14.0,98.0,82.0,99.0,7-9
African_20/African_20_0.png,African_20_0,enrolled,African_20,African,10,African_20,15.0,96.0,100.0,100.0,10-12
African_20/African_20_2.png,African_20_2,enrolled,African_20,African,9,African_20,21.0,97.0,99.0,100.0,7-9
African_20/African_20_9.png,African_20_9,enrolled,African_20,African,9,African_20,13.0,100.0,100.0,100.0,7-9
African_201/African_201_0.png,African_201_0,enrolled,African_201,African,6,African_201,15.0,93.0,91.0,100.0,4-6
African_201/African_201_1.png,African_201_1,enrolled,African_201,African,6,African_201,33.0,88.0,100.0,100.0,4-6
African_202/African_202_0.png,African_202_0,enrolled,African_202,African,10,African_202,34.0,92.0,88.0,99.0,10-12
African_204/African_204_10.png,African_204_10,enrolled,African_204,African,8,African_204,61.0,100.0,97.0,100.0,7-9
African_204/African_204_16.png,African_204_16,enrolled,African_204,African,8,African_204,77.0,99.0,100.0,100.0,7-9
African_204/African_204_26.png,African_204_26,enrolled,African_204,African,7,African_204,14.0,100.0,99.0,100.0,7-9
African_204/African_204_3.png,African_204_3,enrolled,African_204,African,9,African_204,78.0,98.0,100.0,100.0,7-9
African_205/African_205_1.png,African_205_1,enrolled,African_205,African,8,African_205,16.0,99.0,86.0,100.0,7-9
African_205/African_205_3.png,African_205_3,enrolled,African_205,African,11,African_205,9.0,99.0,69.0,100.0,10-12
African_205/African_205_4.png,African_205_4,enrolled,African_205,African,8,African_205,12.0,100.0,81.0,100.0,7-9
African_206/African_206_14.png,African_206_14,enrolled,African_206,African,9,African_206,43.0,100.0,90.0,100.0,7-9
African_206/African_206_27.png,African_206_27,enrolled,African_206,African,8,African_206,54.0,100.0,84.0,100.0,7-9
African_206/African_206_3.png,African_206_3,enrolled,African_206,African,7,African_206,53.0,100.0,100.0,100.0,7-9
African_206/African_206_60.png,African_206_60,enrolled,African_206,African,9,African_206,55.0,100.0,99.0,100.0,7-9
African_207/African_207_0.png,African_207_0,enrolled,African_207,African,9,African_207,40.0,96.0,100.0,100.0,7-9
African_207/African_207_2.png,African_207_2,enrolled,African_207,African,6,African_207,50.0,90.0,98.0,100.0,4-6
African_207/African_207_3.png,African_207_3,enrolled,African_207,African,11,African_207,43.0,92.0,99.0,100.0,10-12
African_208/African_208_0.png,African_208_0,enrolled,African_208,African,14,African_208,82.0,95.0,99.0,100.0,13-15
African_208/African_208_5.png,African_208_5,enrolled,African_208,African,11,African_208,37.0,100.0,99.0,100.0,10-12
African_208/African_208_6.png,African_208_6,enrolled,African_208,African,9,African_208,37.0,99.0,99.0,100.0,7-9
African_209/African_209_10.png,African_209_10,enrolled,African_209,African,1,African_209,61.0,99.0,100.0,100.0,1-3
African_209/African_209_11.png,African_209_11,enrolled,African_209,African,2,African_209,17.0,100.0,100.0,100.0,1-3
African_209/African_209_12.png,African_209_12,enrolled,African_209,African,4,African_209,37.0,85.0,96.0,99.0,4-6
African_209/African_209_18.png,African_209_18,enrolled,African_209,African,4,African_209,17.0,99.0,98.0,100.0,4-6
African_209/African_209_20.png,African_209_20,enrolled,African_209,African,1,African_209,31.0,94.0,100.0,100.0,1-3
African_209/African_209_26.png,African_209_26,enrolled,African_209,African,7,African_209,19.0,100.0,98.0,100.0,7-9
African_209/African_209_27.png,African_209_27,enrolled,African_209,African,4,African_209,30.0,94.0,98.0,100.0,4-6
African_209/African_209_33.png,African_209_33,enrolled,African_209,African,4,African_209,34.0,96.0,90.0,99.0,4-6
African_209/African_209_34.png,African_209_34,enrolled,African_209,African,6,African_209,52.0,92.0,99.0,100.0,4-6
African_21/African_21_10.png,African_21_10,enrolled,African_21,African,6,African_21,74.0,98.0,98.0,100.0,4-6
African_21/African_21_6.png,African_21_6,enrolled,African_21,African,8,African_21,39.0,98.0,84.0,100.0,7-9
African_210/African_210_1.png,African_210_1,enrolled,African_210,African,7,African_210,17.0,93.0,99.0,100.0,7-9
African_210/African_210_2.png,African_210_2,enrolled,African_210,African,5,African_210,28.0,100.0,94.0,100.0,4-6
African_211/African_211_12.png,African_211_12,enrolled,African_211,African,6,African_211,63.0,100.0,98.0,100.0,4-6
African_211/African_211_2.png,African_211_2,enrolled,African_211,African,8,African_211,62.0,100.0,100.0,100.0,7-9
African_211/African_211_22.png,African_211_22,enrolled,African_211,African,6,African_211,76.0,100.0,100.0,100.0,4-6
African_211/African_211_26.png,African_211_26,enrolled,African_211,African,6,African_211,68.0,100.0,96.0,100.0,4-6
African_211/African_211_41.png,African_211_41,enrolled,African_211,African,5,African_211,65.0,100.0,100.0,100.0,4-6
African_211/African_211_48.png,African_211_48,enrolled,African_211,African,8,African_211,49.0,82.0,95.0,99.0,7-9
African_212/African_212_0.png,African_212_0,enrolled,African_212,African,4,African_212,23.0,100.0,90.0,100.0,4-6
African_212/African_212_1.png,African_212_1,enrolled,African_212,African,3,African_212,20.0,85.0,99.0,100.0,1-3
African_213/African_213_0.png,African_213_0,enrolled,African_213,African,11,African_213,60.0,98.0,97.0,100.0,10-12
African_213/African_213_1.png,African_213_1,enrolled,African_213,African,11,African_213,38.0,96.0,98.0,100.0,10-12
African_213/African_213_10.png,African_213_10,enrolled,African_213,African,9,African_213,48.0,85.0,98.0,100.0,7-9
African_213/African_213_11.png,African_213_11,enrolled,African_213,African,10,African_213,39.0,86.0,91.0,100.0,10-12
African_213/African_213_2.png,African_213_2,enrolled,African_213,African,10,African_213,67.0,89.0,98.0,100.0,10-12
African_213/African_213_6.png,African_213_6,enrolled,African_213,African,11,African_213,39.0,76.0,99.0,100.0,10-12
African_213/African_213_7.png,African_213_7,enrolled,African_213,African,9,African_213,63.0,97.0,100.0,100.0,7-9
African_213/African_213_8.png,African_213_8,enrolled,African_213,African,10,African_213,18.0,97.0,92.0,100.0,10-12
African_214/African_214_0.png,African_214_0,enrolled,African_214,African,6,African_214,13.0,97.0,98.0,100.0,4-6
African_214/African_214_1.png,African_214_1,enrolled,African_214,African,12,African_214,20.0,99.0,99.0,99.0,10-12
African_215/African_215_0.png,African_215_0,enrolled,African_215,African,14,African_215,19.0,96.0,95.0,100.0,13-15
African_215/African_215_1.png,African_215_1,enrolled,African_215,African,7,African_215,38.0,100.0,95.0,100.0,7-9
African_216/African_216_0.png,African_216_0,enrolled,African_216,African,5,African_216,46.0,100.0,95.0,100.0,4-6
African_216/African_216_1.png,African_216_1,enrolled,African_216,African,7,African_216,63.0,100.0,96.0,100.0,7-9
African_216/African_216_2.png,African_216_2,enrolled,African_216,African,6,African_216,30.0,100.0,90.0,100.0,4-6
African_217/African_217_0.png,African_217_0,enrolled,African_217,African,9,African_217,45.0,98.0,100.0,100.0,7-9
African_217/African_217_2.png,African_217_2,enrolled,African_217,African,14,African_217,36.0,98.0,97.0,100.0,13-15
African_217/African_217_3.png,African_217_3,enrolled,African_217,African,9,African_217,55.0,99.0,92.0,100.0,7-9
African_217/African_217_4.png,African_217_4,enrolled,African_217,African,10,African_217,85.0,97.0,100.0,100.0,10-12
African_217/African_217_5.png,African_217_5,enrolled,African_217,African,8,African_217,63.0,95.0,99.0,100.0,7-9
African_218/African_218_0.png,African_218_0,enrolled,African_218,African,11,African_218,36.0,100.0,75.0,100.0,10-12
African_218/African_218_1.png,African_218_1,enrolled,African_218,African,13,African_218,45.0,99.0,92.0,100.0,13-15
African_218/African_218_2.png,African_218_2,enrolled,African_218,African,14,African_218,33.0,100.0,80.0,100.0,13-15
African_219/African_219_0.png,African_219_0,enrolled,African_219,African,6,African_219,22.0,100.0,96.0,100.0,4-6
African_219/African_219_1.png,African_219_1,enrolled,African_219,African,2,African_219,33.0,94.0,99.0,100.0,1-3
African_22/African_22_0.png,African_22_0,enrolled,African_22,African,3,African_22,65.0,100.0,99.0,100.0,1-3
African_22/African_22_4.png,African_22_4,enrolled,African_22,African,3,African_22,42.0,90.0,99.0,100.0,1-3
African_22/African_22_6.png,African_22_6,enrolled,African_22,African,2,African_22,47.0,87.0,98.0,98.0,1-3
African_22/African_22_7.png,African_22_7,enrolled,African_22,African,4,African_22,23.0,92.0,85.0,99.0,4-6
African_220/African_220_0.png,African_220_0,enrolled,African_220,African,9,African_220,44.0,100.0,100.0,100.0,7-9
African_220/African_220_11.png,African_220_11,enrolled,African_220,African,14,African_220,23.0,93.0,82.0,100.0,13-15
African_220/African_220_2.png,African_220_2,enrolled,African_220,African,10,African_220,35.0,95.0,96.0,100.0,10-12
African_220/African_220_4.png,African_220_4,enrolled,African_220,African,14,African_220,45.0,99.0,100.0,100.0,13-15
African_220/African_220_8.png,African_220_8,enrolled,African_220,African,11,African_220,53.0,100.0,89.0,100.0,10-12
African_221/African_221_0.png,African_221_0,enrolled,African_221,African,6,African_221,59.0,100.0,95.0,100.0,4-6
African_221/African_221_1.png,African_221_1,enrolled,African_221,African,9,African_221,54.0,98.0,96.0,100.0,7-9
African_226/African_226_1.png,African_226_1,enrolled,African_226,African,13,African_226,18.0,98.0,100.0,100.0,13-15
African_228/African_228_1.png,African_228_1,enrolled,African_228,African,3,African_228,13.0,93.0,98.0,100.0,1-3
African_228/African_228_10.png,African_228_10,enrolled,African_228,African,3,African_228,11.0,95.0,93.0,100.0,1-3
African_228/African_228_3.png,African_228_3,enrolled,African_228,African,4,African_228,11.0,91.0,85.0,100.0,4-6
African_228/African_228_5.png,African_228_5,enrolled,African_228,African,2,African_228,13.0,100.0,98.0,100.0,1-3
African_229/African_229_14.png,African_229_14,enrolled,African_229,African,10,African_229,14.0,99.0,100.0,100.0,10-12
African_229/African_229_17.png,African_229_17,enrolled,African_229,African,10,African_229,59.0,99.0,100.0,100.0,10-12
African_229/African_229_18.png,African_229_18,enrolled,African_229,African,10,African_229,33.0,100.0,71.0,100.0,10-12
African_229/African_229_5.png,African_229_5,enrolled,African_229,African,10,African_229,20.0,98.0,100.0,100.0,10-12
African_229/African_229_7.png,African_229_7,enrolled,African_229,African,11,African_229,44.0,100.0,100.0,100.0,10-12
African_229/African_229_8.png,African_229_8,enrolled,African_229,African,9,African_229,80.0,100.0,99.0,100.0,7-9
African_236/African_236_0.png,African_236_0,enrolled,African_236,African,3,African_236,29.0,100.0,97.0,100.0,1-3
African_236/African_236_1.png,African_236_1,enrolled,African_236,African,8,African_236,49.0,94.0,100.0,100.0,7-9
African_236/African_236_4.png,African_236_4,enrolled,African_236,African,8,African_236,32.0,95.0,100.0,100.0,7-9
African_240/African_240_3.png,African_240_3,enrolled,African_240,African,15,African_240,57.0,100.0,98.0,100.0,13-15
African_241/African_241_100.png,African_241_100,enrolled,African_241,African,13,African_241,43.0,96.0,93.0,100.0,13-15
African_241/African_241_24.png,African_241_24,enrolled,African_241,African,14,African_241,43.0,100.0,100.0,100.0,13-15
African_241/African_241_45.png,African_241_45,enrolled,African_241,African,13,African_241,12.0,25.0,99.0,99.0,13-15
African_241/African_241_55.png,African_241_55,enrolled,African_241,African,14,African_241,39.0,100.0,99.0,100.0,13-15
African_250/African_250_2.png,African_250_2,enrolled,African_250,African,6,African_250,21.0,100.0,90.0,100.0,4-6
African_250/African_250_3.png,African_250_3,enrolled,African_250,African,6,African_250,30.0,98.0,96.0,100.0,4-6
African_250/African_250_4.png,African_250_4,enrolled,African_250,African,6,African_250,51.0,97.0,98.0,100.0,4-6
African_251/African_251_0.png,African_251_0,enrolled,African_251,African,8,African_251,14.0,95.0,95.0,99.0,7-9
African_251/African_251_1.png,African_251_1,enrolled,African_251,African,5,African_251,20.0,99.0,100.0,100.0,4-6
African_254/African_254_0.png,African_254_0,enrolled,African_254,African,6,African_254,10.0,97.0,86.0,100.0,4-6
African_254/African_254_2.png,African_254_2,enrolled,African_254,African,7,African_254,12.0,91.0,93.0,97.0,7-9
African_256/African_256_27.png,African_256_27,enrolled,African_256,African,9,African_256,25.0,88.0,89.0,100.0,7-9
African_256/African_256_6.png,African_256_6,enrolled,African_256,African,6,African_256,24.0,94.0,100.0,100.0,4-6
African_256/African_256_8.png,African_256_8,enrolled,African_256,African,10,African_256,21.0,88.0,89.0,100.0,10-12
African_259/African_259_0.png,African_259_0,enrolled,African_259,African,7,African_259,30.0,99.0,98.0,100.0,7-9
African_259/African_259_12.png,African_259_12,enrolled,African_259,African,12,African_259,12.0,100.0,94.0,100.0,10-12
African_259/African_259_13.png,African_259_13,enrolled,African_259,African,11,African_259,6.0,100.0,91.0,99.0,10-12
African_259/African_259_2.png,African_259_2,enrolled,African_259,African,7,African_259,54.0,93.0,100.0,100.0,7-9
African_259/African_259_3.png,African_259_3,enrolled,African_259,African,10,African_259,21.0,100.0,97.0,100.0,10-12
African_259/African_259_5.png,African_259_5,enrolled,African_259,African,7,African_259,20.0,100.0,100.0,100.0,7-9
African_260/African_260_0.png,African_260_0,enrolled,African_260,African,9,African_260,26.0,100.0,95.0,100.0,7-9
African_260/African_260_13.png,African_260_13,enrolled,African_260,African,7,African_260,25.0,83.0,98.0,100.0,7-9
African_260/African_260_2.png,African_260_2,enrolled,African_260,African,7,African_260,30.0,88.0,93.0,99.0,7-9
African_260/African_260_5.png,African_260_5,enrolled,African_260,African,7,African_260,26.0,84.0,99.0,99.0,7-9
African_260/African_260_6.png,African_260_6,enrolled,African_260,African,7,African_260,25.0,95.0,82.0,100.0,7-9
African_260/African_260_8.png,African_260_8,enrolled,African_260,African,8,African_260,46.0,100.0,97.0,100.0,7-9
African_261/African_261_18.png,African_261_18,enrolled,African_261,African,4,African_261,11.0,91.0,83.0,100.0,4-6
African_261/African_261_21.png,African_261_21,enrolled,African_261,African,1,African_261,7.0,98.0,100.0,100.0,1-3
African_261/African_261_24.png,African_261_24,enrolled,African_261,African,2,African_261,12.0,96.0,99.0,100.0,1-3
African_261/African_261_26.png,African_261_26,enrolled,African_261,African,2,African_261,16.0,99.0,100.0,100.0,1-3
African_261/African_261_39.png,African_261_39,enrolled,African_261,African,9,African_261,6.0,91.0,65.0,98.0,7-9
African_261/African_261_41.png,African_261_41,enrolled,African_261,African,8,African_261,8.0,50.0,96.0,98.0,7-9
African_261/African_261_44.png,African_261_44,enrolled,African_261,African,1,African_261,21.0,98.0,99.0,100.0,1-3
African_261/African_261_63.png,African_261_63,enrolled,African_261,African,2,African_261,20.0,97.0,99.0,100.0,1-3
African_261/African_261_65.png,African_261_65,enrolled,African_261,African,8,African_261,5.0,84.0,75.0,99.0,7-9
African_261/African_261_9.png,African_261_9,enrolled,African_261,African,2,African_261,9.0,98.0,100.0,100.0,1-3
African_265/African_265_0.png,African_265_0,enrolled,African_265,African,3,African_265,23.0,99.0,100.0,100.0,1-3
African_265/African_265_12.png,African_265_12,enrolled,African_265,African,2,African_265,32.0,96.0,99.0,100.0,1-3
African_265/African_265_15.png,African_265_15,enrolled,African_265,African,8,African_265,30.0,100.0,91.0,100.0,7-9
African_265/African_265_7.png,African_265_7,enrolled,African_265,African,3,African_265,21.0,100.0,99.0,100.0,1-3
African_265/African_265_9.png,African_265_9,enrolled,African_265,African,4,African_265,16.0,100.0,99.0,98.0,4-6
African_266/African_266_0.png,African_266_0,enrolled,African_266,African,9,African_266,19.0,100.0,99.0,100.0,7-9
