image_name,identity_name,ethnicity,Age,children_agegroup
m.01t_syq_0003,m.01t_syq,African,35,
m.01v6662_0001,m.01v6662,African,26,
m.01v6662_0003,m.01v6662,African,45,
m.01v6k3h_0001,m.01v6k3h,African,39,
m.01v6k3h_0002,m.01v6k3h,African,32,
m.01v6k3h_0003,m.01v6k3h,African,52,
m.01vbxjt_0001,m.01vbxjt,African,27,
m.01vbxjt_0002,m.01vbxjt,African,34,
m.01vc3sx_0001,m.01vc3sx,African,44,
m.01vc3sx_0002,m.01vc3sx,African,49,
m.01vc3sx_0003,m.01vc3sx,African,39,
m.01vc3sx_0004,m.01vc3sx,African,43,
m.01vds0y_0001,m.01vds0y,African,34,
m.01vds0y_0002,m.01vds0y,African,28,
m.01vds0y_0003,m.01vds0y,African,30,
m.01vh42g_0001,m.01vh42g,African,29,
m.01vh42g_0002,m.01vh42g,African,25,
m.01vh42g_0003,m.01vh42g,African,24,
m.01vh42g_0004,m.01vh42g,African,23,
m.01vphg_0001,m.01vphg,African,26,
m.01vphg_0002,m.01vphg,African,27,
m.01vphg_0003,m.01vphg,African,35,
m.01vs73g_0001,m.01vs73g,African,34,
m.01vs73g_0002,m.01vs73g,African,31,
m.01vs73g_0003,m.01vs73g,African,29,
m.01vsmzh_0001,m.01vsmzh,African,33,
m.01vv6_6_0001,m.01vv6_6,African,35,
m.01vv6_6_0002,m.01vv6_6,African,33,
m.01vv6_6_0003,m.01vv6_6,African,35,
m.01vv6_6_0004,m.01vv6_6,African,40,
m.01vv6_6_0005,m.01vv6_6,African,33,
m.01vw5v0_0001,m.01vw5v0,African,29,
m.01vw5v0_0002,m.01vw5v0,African,40,
m.01vw8mh_0001,m.01vw8mh,African,40,
m.01vw8mh_0003,m.01vw8mh,African,39,
m.01vwcfd_0001,m.01vwcfd,African,45,
m.01vwcfd_0002,m.01vwcfd,African,44,
m.01vwcfd_0003,m.01vwcfd,African,53,
m.01vwcfd_0004,m.01vwcfd,African,56,
m.01vw_dv_0001,m.01vw_dv,African,35,
m.01vw_dv_0002,m.01vw_dv,African,44,
m.01vw_dv_0003,m.01vw_dv,African,27,
m.01vxt_d_0002,m.01vxt_d,African,32,
m.01vxt_d_0003,m.01vxt_d,African,31,
m.01vxt_d_0004,m.01vxt_d,African,37,
m.01vz0g4_0001,m.01vz0g4,African,37,
m.01vz0g4_0002,m.01vz0g4,African,35,
m.01vz63g_0001,m.01vz63g,African,44,
m.01vz63g_0002,m.01vz63g,African,45,
m.01vz63g_0003,m.01vz63g,African,32,
m.01vz63g_0004,m.01vz63g,African,50,
m.01vzj8f_0001,m.01vzj8f,African,34,
m.01vzj8f_0002,m.01vzj8f,African,42,
m.01vzj8f_0003,m.01vzj8f,African,31,
m.01vzx45_0001,m.01vzx45,African,33,
m.01vzx45_0004,m.01vzx45,African,41,
m.01vzz9y_0001,m.01vzz9y,African,45,
m.01vzz9y_0002,m.01vzz9y,African,36,
m.01vzz9y_0003,m.01vzz9y,African,45,
m.01vzz9y_0004,m.01vzz9y,African,34,
m.01v_3zf_0001,m.01v_3zf,African,45,
m.01w0zk1_0001,m.01w0zk1,African,34,
m.01w0zk1_0002,m.01w0zk1,African,47,
m.01w1dk_0001,m.01w1dk,African,25,
m.01w1dk_0002,m.01w1dk,African,38,
m.01w1dk_0003,m.01w1dk,African,44,
m.01w1dk_0004,m.01w1dk,African,43,
m.01w2ksr_0001,m.01w2ksr,African,24,
m.01w2ksr_0002,m.01w2ksr,African,35,
m.01w2ksr_0003,m.01w2ksr,African,43,
m.01w2ksr_0004,m.01w2ksr,African,35,
m.01w2ksr_0005,m.01w2ksr,African,32,
m.01w312b_0001,m.01w312b,African,38,
m.01w312b_0002,m.01w312b,African,38,
m.01w312b_0003,m.01w312b,African,42,
m.01w495w_0001,m.01w495w,African,31,
m.01w495w_0002,m.01w495w,African,38,
m.01w5814_0001,m.01w5814,African,37,
m.01w5814_0002,m.01w5814,African,37,
m.01w5jwb_0001,m.01w5jwb,African,34,
m.01w5jwb_0003,m.01w5jwb,African,41,
m.01w6m_0_0001,m.01w6m_0,African,33,
m.01w6m_0_0002,m.01w6m_0,African,25,
m.01w6m_0_0003,m.01w6m_0,African,31,
m.01w6m_0_0004,m.01w6m_0,African,36,
m.01w6m_0_0005,m.01w6m_0,African,31,
m.01w6m_0_0006,m.01w6m_0,African,37,
m.01w724_0001,m.01w724,African,35,
m.01w724_0003,m.01w724,African,34,
m.01w7fkk_0001,m.01w7fkk,African,25,
m.01w7fkk_0002,m.01w7fkk,African,26,
m.01w7fkk_0003,m.01w7fkk,African,29,
m.01w7fkk_0004,m.01w7fkk,African,24,
m.01w7tyq_0001,m.01w7tyq,African,39,
m.01w7tyq_0003,m.01w7tyq,African,32,
m.01w7tyq_0004,m.01w7tyq,African,37,
m.01w8drf_0001,m.01w8drf,African,29,
m.01w8drf_0002,m.01w8drf,African,38,
m.01w8pdx_0001,m.01w8pdx,African,31,
m.01w8pdx_0003,m.01w8pdx,African,28,
m.01w97kk_0001,m.01w97kk,African,32,
m.01w97kk_0002,m.01w97kk,African,30,
m.01w97kk_0003,m.01w97kk,African,31,
m.01w9pst_0001,m.01w9pst,African,30,
m.01w9pst_0002,m.01w9pst,African,29,
m.01w9wwg_0001,m.01w9wwg,African,31,
m.01w9wwg_0002,m.01w9wwg,African,39,
m.01wbv0_0001,m.01wbv0,African,23,
m.01wbv0_0002,m.01wbv0,African,27,
m.01wdwlt_0002,m.01wdwlt,African,36,
m.01wdwlt_0003,m.01wdwlt,African,42,
m.01wdwlt_0004,m.01wdwlt,African,38,
m.01wfm6d_0001,m.01wfm6d,African,32,
m.01wfm6d_0002,m.01wfm6d,African,26,
m.01wfm6d_0003,m.01wfm6d,African,23,
m.01wf_f3_0001,m.01wf_f3,African,33,
m.01wf_f3_0002,m.01wf_f3,African,47,
m.01wgjkd_0001,m.01wgjkd,African,25,
m.01wgjkd_0002,m.01wgjkd,African,24,
m.01wgjkd_0003,m.01wgjkd,African,21,
m.01wgjkd_0004,m.01wgjkd,African,28,
m.01wgx3j_0001,m.01wgx3j,African,37,
m.01wgx3j_0003,m.01wgx3j,African,41,
m.01wgx3j_0004,m.01wgx3j,African,32,
m.01wgx3j_0005,m.01wgx3j,African,26,
m.01wl58p_0001,m.01wl58p,African,41,
m.01wl58p_0002,m.01wl58p,African,42,
m.01wl58p_0003,m.01wl58p,African,47,
m.01wm3tg_0002,m.01wm3tg,African,41,
m.01wm3tg_0003,m.01wm3tg,African,39,
m.01wnf57_0001,m.01wnf57,African,31,
m.01wnf57_0002,m.01wnf57,African,37,
m.01wnf57_0003,m.01wnf57,African,30,
m.01wnf57_0004,m.01wnf57,African,39,
m.01wqxdq_0002,m.01wqxdq,African,38,
m.01wr4my_0001,m.01wr4my,African,22,
m.01wr4my_0002,m.01wr4my,African,23,
m.01wr4my_0003,m.01wr4my,African,23,
m.01wr4my_0004,m.01wr4my,African,25,
m.01ws2cd_0001,m.01ws2cd,African,43,
m.01ws2cd_0002,m.01ws2cd,African,48,
m.01ws2cd_0003,m.01ws2cd,African,38,
m.01ws2cd_0004,m.01ws2cd,African,39,
m.01ws2cd_0005,m.01ws2cd,African,37,
m.01wsb_8_0002,m.01wsb_8,African,32,
m.01wsb_8_0003,m.01wsb_8,African,36,
m.01wszhw_0001,m.01wszhw,African,29,
m.01wszhw_0002,m.01wszhw,African,28,
m.01wszhw_0003,m.01wszhw,African,28,
m.01wszhw_0004,m.01wszhw,African,22,
m.01wv0qj_0001,m.01wv0qj,African,39,
m.01wv0qj_0002,m.01wv0qj,African,32,
m.01wv0qj_0003,m.01wv0qj,African,51,
m.01wv0qj_0004,m.01wv0qj,African,46,
m.01wwjw3_0001,m.01wwjw3,African,44,
m.01wwjw3_0002,m.01wwjw3,African,44,
m.01wwjw3_0003,m.01wwjw3,African,47,
m.01wwjw3_0004,m.01wwjw3,African,40,
m.01wxply_0001,m.01wxply,African,47,
m.01wxply_0003,m.01wxply,African,29,
m.01wxply_0004,m.01wxply,African,37,
m.01wxply_0005,m.01wxply,African,38,
m.01wxwp1_0001,m.01wxwp1,African,25,
m.01wxwp1_0002,m.01wxwp1,African,42,
m.01wxwp1_0003,m.01wxwp1,African,25,
m.01x7ys_0001,m.01x7ys,African,56,
m.01x7ys_0002,m.01x7ys,African,49,
m.01x7ys_0003,m.01x7ys,African,58,
m.01x7ys_0004,m.01x7ys,African,51,
m.01x9b6_0001,m.01x9b6,African,44,
m.01x9b6_0002,m.01x9b6,African,35,
m.01x9b6_0003,m.01x9b6,African,39,
m.01x9b6_0004,m.01x9b6,African,41,
m.01xdx6_0001,m.01xdx6,African,27,
m.01xdx6_0002,m.01xdx6,African,25,
m.01xdx6_0003,m.01xdx6,African,33,
m.01xdx6_0004,m.01xdx6,African,20,
m.01y2hn_0002,m.01y2hn,African,34,
m.01y2hn_0004,m.01y2hn,African,34,
m.01y2hn_0005,m.01y2hn,African,37,
m.01yj16_0001,m.01yj16,African,35,
m.01yj16_0002,m.01yj16,African,27,
m.01yj16_0004,m.01yj16,African,26,
m.01yk06_0001,m.01yk06,African,24,
m.01yk06_0002,m.01yk06,African,34,
m.01yk06_0003,m.01yk06,African,25,
m.01yk06_0004,m.01yk06,African,26,
m.01yrrh_0001,m.01yrrh,African,28,
m.01yrrh_0002,m.01yrrh,African,29,
m.01yrrh_0003,m.01yrrh,African,26,
m.01yrrh_0004,m.01yrrh,African,56,
m.01z8vm_0001,m.01z8vm,African,42,
m.01z8vm_0002,m.01z8vm,African,34,
m.01z8wp_0001,m.01z8wp,African,23,
m.01z8wp_0002,m.01z8wp,African,34,
m.01_5l6_0001,m.01_5l6,African,44,
m.01_5l6_0002,m.01_5l6,African,36,
m.01_5l6_0003,m.01_5l6,African,45,
m.01_5l6_0004,m.01_5l6,African,39,
m.020cgm_0001,m.020cgm,African,29,
m.020st0_0001,m.020st0,African,27,
m.020st0_0002,m.020st0,African,27,
m.020st0_0003,m.020st0,African,27,
m.02215__0001,m.02215_,African,50,
m.02215__0003,m.02215_,African,34,
m.022gr6_0001,m.022gr6,African,40,
m.022r_l_0001,m.022r_l,African,57,
m.022r_l_0002,m.022r_l,African,46,
m.022r_l_0003,m.022r_l,African,53,
m.022r_l_0004,m.022r_l,African,53,
m.022r_l_0005,m.022r_l,African,45,
m.022vqn_0001,m.022vqn,African,49,
m.022vqn_0002,m.022vqn,African,59,
m.022vqn_0003,m.022vqn,African,67,
m.022w56_0001,m.022w56,African,58,
m.022w56_0002,m.022w56,African,64,
m.022w90_0001,m.022w90,African,43,
m.022w90_0002,m.022w90,African,47,
m.022w90_0003,m.022w90,African,36,
m.022w90_0004,m.022w90,African,47,
m.023066_0001,m.023066,African,56,
m.023066_0002,m.023066,African,55,
m.023f3v_0001,m.023f3v,African,39,
m.023f3v_0002,m.023f3v,African,44,
m.023f3v_0003,m.023f3v,African,34,
m.0240vt_0001,m.0240vt,African,47,
m.0240vt_0002,m.0240vt,African,31,
m.0240vt_0003,m.0240vt,African,45,
m.024trx_0001,m.024trx,African,50,
m.024trx_0002,m.024trx,African,50,
m.024trx_0003,m.024trx,African,45,
m.024trx_0004,m.024trx,African,22,
m.025vl04_0001,m.025vl04,African,35,
m.025vl04_0002,m.025vl04,African,38,
m.025vl04_0003,m.025vl04,African,33,
m.025w3_q_0001,m.025w3_q,African,27,
m.025w3_q_0002,m.025w3_q,African,27,
m.025w3_q_0003,m.025w3_q,African,31,
m.025w77c_0002,m.025w77c,African,21,
m.025w77c_0003,m.025w77c,African,23,
m.025w77c_0004,m.025w77c,African,26,
m.025wtny_0001,m.025wtny,African,28,
m.025wtny_0002,m.025wtny,African,24,
m.025wtny_0003,m.025wtny,African,20,
m.025wtny_0004,m.025wtny,African,31,
m.025wtny_0005,m.025wtny,African,29,
m.025yd73_0001,m.025yd73,African,69,
m.025yd73_0002,m.025yd73,African,72,
m.025z9g7_0001,m.025z9g7,African,57,
m.025z9g7_0002,m.025z9g7,African,58,
m.025z9g7_0003,m.025z9g7,African,59,
m.025z9g7_0004,m.025z9g7,African,57,
m.025zgjt_0001,m.025zgjt,African,29,
m.025zgjt_0002,m.025zgjt,African,25,
m.025zgjt_0003,m.025zgjt,African,30,
m.025_v3b_0001,m.025_v3b,African,30,
m.025_v3b_0002,m.025_v3b,African,25,
m.025_v3b_0003,m.025_v3b,African,29,
m.025_v3b_0004,m.025_v3b,African,25,
m.025_v3b_0005,m.025_v3b,African,23,
m.025_v3b_0006,m.025_v3b,African,23,
m.025_xt__0001,m.025_xt_,African,41,
m.025_xt__0003,m.025_xt_,African,35,
m.02602rw_0001,m.02602rw,African,22,
m.02602rw_0003,m.02602rw,African,27,
m.0260591_0001,m.0260591,African,37,
m.0260591_0002,m.0260591,African,33,
m.0260ksm_0001,m.0260ksm,African,38,
m.0260ksm_0002,m.0260ksm,African,28,
m.0260ksm_0003,m.0260ksm,African,26,
m.0261fv6_0001,m.0261fv6,African,28,
m.0261fv6_0002,m.0261fv6,African,20,
m.0261fv6_0003,m.0261fv6,African,24,
m.0261pmp_0001,m.0261pmp,African,25,
m.0261pmp_0002,m.0261pmp,African,28,
m.0261pmp_0003,m.0261pmp,African,25,
m.02623yx_0001,m.02623yx,African,25,
m.02623yx_0002,m.02623yx,African,23,
m.0264x3k_0001,m.0264x3k,African,47,
m.0264x3k_0002,m.0264x3k,African,59,
m.0265srz_0001,m.0265srz,African,30,
m.0265srz_0002,m.0265srz,African,31,
m.0265srz_0003,m.0265srz,African,26,
m.02664bd_0001,m.02664bd,African,9,7-9
m.02664bd_0002,m.02664bd,African,11,10-12
m.02664bd_0003,m.02664bd,African,28,
m.02664bd_0004,m.02664bd,African,20,
m.02664dt_0002,m.02664dt,African,53,
m.02664dt_0003,m.02664dt,African,44,
m.02664dt_0004,m.02664dt,African,26,
m.02664dt_0005,m.02664dt,African,27,
m.02686yy_0001,m.02686yy,African,28,
m.02686yy_0002,m.02686yy,African,30,
m.02686yy_0004,m.02686yy,African,24,
m.0268nlc_0001,m.0268nlc,African,30,
m.0268nlc_0002,m.0268nlc,African,21,
m.0268nlc_0003,m.0268nlc,African,30,
m.0268nqw_0001,m.0268nqw,African,24,
m.0268nqw_0002,m.0268nqw,African,26,
m.0268nqw_0003,m.0268nqw,African,22,
m.0268nqw_0004,m.0268nqw,African,26,
m.02693bt_0001,m.02693bt,African,34,
m.02693bt_0002,m.02693bt,African,33,
m.02693bt_0003,m.02693bt,African,38,
m.0269r4w_0001,m.0269r4w,African,21,
m.0269r4w_0002,m.0269r4w,African,25,
m.0269r4w_0003,m.0269r4w,African,22,
m.026b91__0001,m.026b91_,African,31,
m.026b91__0002,m.026b91_,African,29,
m.026b91__0003,m.026b91_,African,28,
m.026b91__0004,m.026b91_,African,34,
m.026c32y_0001,m.026c32y,African,25,
m.026c32y_0002,m.026c32y,African,22,
m.026c32y_0003,m.026c32y,African,22,
m.026chnm_0001,m.026chnm,African,29,
m.026chnm_0002,m.026chnm,African,27,
m.026chnm_0003,m.026chnm,African,30,
m.026cz6h_0001,m.026cz6h,African,22,
m.026cz6h_0002,m.026cz6h,African,27,
m.026cz6h_0003,m.026cz6h,African,23,
m.026d1r1_0001,m.026d1r1,African,36,
m.026d1r1_0002,m.026d1r1,African,27,
m.026d1r1_0003,m.026d1r1,African,24,
m.026d1r1_0004,m.026d1r1,African,23,
m.026f4b4_0002,m.026f4b4,African,27,
m.026f4ph_0001,m.026f4ph,African,25,
m.026f4ph_0002,m.026f4ph,African,31,
m.026f4ph_0003,m.026f4ph,African,24,
m.026f4ph_0004,m.026f4ph,African,27,
m.026fkt_0001,m.026fkt,African,43,
m.026gbkm_0001,m.026gbkm,African,38,
m.026gbkm_0002,m.026gbkm,African,41,
m.026gbkm_0003,m.026gbkm,African,46,
m.026gbkm_0004,m.026gbkm,African,50,
m.026h4l2_0001,m.026h4l2,African,32,
m.026h4l2_0002,m.026h4l2,African,35,
m.026h4l2_0003,m.026h4l2,African,40,
m.026hcrd_0001,m.026hcrd,African,25,
m.026hcrd_0002,m.026hcrd,African,39,
m.026hcrd_0004,m.026hcrd,African,20,
m.026j59b_0001,m.026j59b,African,35,
m.026j59b_0002,m.026j59b,African,23,
m.026j59b_0003,m.026j59b,African,24,
m.026j8v2_0001,m.026j8v2,African,20,
m.026j8v2_0002,m.026j8v2,African,23,
m.026j8v2_0003,m.026j8v2,African,18,16-18
m.026jwk7_0001,m.026jwk7,African,30,
m.026jwk7_0002,m.026jwk7,African,24,
m.026l038_0001,m.026l038,African,24,
m.026l038_0002,m.026l038,African,24,
m.026l038_0003,m.026l038,African,27,
m.026l4_c_0001,m.026l4_c,African,32,
m.026l4_c_0003,m.026l4_c,African,34,
m.026m3h3_0001,m.026m3h3,African,26,
m.026m3h3_0002,m.026m3h3,African,24,
m.026n5fh_0002,m.026n5fh,African,35,
m.026n5fh_0003,m.026n5fh,African,29,
m.026p8k0_0001,m.026p8k0,African,24,
m.026p8k0_0002,m.026p8k0,African,33,
m.026p8k0_0003,m.026p8k0,African,30,
m.026pld1_0001,m.026pld1,African,29,
m.026pld1_0002,m.026pld1,African,23,
m.026pld1_0003,m.026pld1,African,38,
m.026r9q9_0001,m.026r9q9,African,47,
m.026r9q9_0002,m.026r9q9,African,41,
m.026r9q9_0003,m.026r9q9,African,43,
m.026rskm_0001,m.026rskm,African,36,
m.026rskm_0002,m.026rskm,African,33,
m.026rskm_0003,m.026rskm,African,29,
m.026syhg_0002,m.026syhg,African,70,
m.026syhg_0003,m.026syhg,African,64,
m.026tb7g_0001,m.026tb7g,African,24,
m.026tb7g_0002,m.026tb7g,African,35,
m.026tb7g_0003,m.026tb7g,African,27,
m.026tb7g_0004,m.026tb7g,African,32,
m.026tjsh_0001,m.026tjsh,African,32,
m.026tjsh_0002,m.026tjsh,African,37,
m.026tq86_0002,m.026tq86,African,38,
m.026tq86_0003,m.026tq86,African,35,
m.026vfq9_0001,m.026vfq9,African,21,
m.026vfq9_0002,m.026vfq9,African,26,
m.026vfq9_0003,m.026vfq9,African,24,
m.026w0np_0001,m.026w0np,African,25,
m.026w0np_0002,m.026w0np,African,25,
m.026w0np_0003,m.026w0np,African,26,
m.026w9cw_0001,m.026w9cw,African,55,
m.026w9cw_0002,m.026w9cw,African,38,
m.026w9cw_0003,m.026w9cw,African,40,
m.026wh11_0001,m.026wh11,African,33,
m.026wh11_0002,m.026wh11,African,28,
m.026wh11_0003,m.026wh11,African,29,
m.026wvwc_0001,m.026wvwc,African,24,
m.026wvwc_0003,m.026wvwc,African,37,
m.026wvwc_0004,m.026wvwc,African,29,
m.026w_pf_0001,m.026w_pf,African,35,
m.026w_pf_0002,m.026w_pf,African,28,
m.026w_pf_0003,m.026w_pf,African,32,
m.026w_pf_0004,m.026w_pf,African,29,
m.026w_pf_0005,m.026w_pf,African,42,
m.026xznd_0001,m.026xznd,African,19,
m.026xznd_0002,m.026xznd,African,19,
m.026xznd_0003,m.026xznd,African,21,
m.026xznd_0004,m.026xznd,African,21,
m.026xznd_0005,m.026xznd,African,21,
m.026y3cs_0002,m.026y3cs,African,46,
m.026y3cs_0003,m.026y3cs,African,42,
m.026y610_0001,m.026y610,African,39,
m.026y610_0002,m.026y610,African,39,
m.026y610_0003,m.026y610,African,34,
m.026yxnj_0001,m.026yxnj,African,43,
m.026yxnj_0002,m.026yxnj,African,38,
m.026yxnj_0003,m.026yxnj,African,47,
m.026zjlc_0001,m.026zjlc,African,29,
m.026zjlc_0002,m.026zjlc,African,33,
m.026zjlc_0003,m.026zjlc,African,24,
m.026_m72_0001,m.026_m72,African,26,
m.026_m72_0002,m.026_m72,African,33,
m.026_m72_0003,m.026_m72,African,26,
m.026_y13_0001,m.026_y13,African,19,
m.026_y13_0002,m.026_y13,African,28,
m.026_y13_0003,m.026_y13,African,34,
m.026_y13_0004,m.026_y13,African,26,
m.0270dqz_0001,m.0270dqz,African,25,
m.0270dqz_0002,m.0270dqz,African,32,
m.0270dqz_0003,m.0270dqz,African,32,
m.0270dqz_0004,m.0270dqz,African,30,
m.0270dqz_0005,m.0270dqz,African,35,
m.0270lwc_0002,m.0270lwc,African,22,
m.0270lwc_0003,m.0270lwc,African,27,
m.0270lwc_0004,m.0270lwc,African,22,
m.0270q7p_0001,m.0270q7p,African,25,
m.0270q7p_0002,m.0270q7p,African,23,
m.0270qg6_0001,m.0270qg6,African,23,
m.0270qg6_0002,m.0270qg6,African,20,
m.0270qg6_0003,m.0270qg6,African,27,
m.0271dr3_0001,m.0271dr3,African,39,
m.0271dr3_0002,m.0271dr3,African,47,
m.0271_tw_0001,m.0271_tw,African,27,
m.0271_tw_0002,m.0271_tw,African,34,
m.0271_tw_0003,m.0271_tw,African,28,
m.0271_tw_0004,m.0271_tw,African,34,
m.0272001_0001,m.0272001,African,33,
m.0272001_0002,m.0272001,African,26,
m.0272001_0003,m.0272001,African,30,
m.0273fxl_0001,m.0273fxl,African,28,
m.0273fxl_0002,m.0273fxl,African,27,
m.0273fxl_0003,m.0273fxl,African,28,
m.0273fxl_0004,m.0273fxl,African,27,
m.0273fxl_0005,m.0273fxl,African,30,
m.0273h___0001,m.0273h__,African,26,
m.0273h___0002,m.0273h__,African,31,
m.0273h___0003,m.0273h__,African,27,
m.0273h___0004,m.0273h__,African,25,
m.0273h___0005,m.0273h__,African,31,
m.0273qwz_0004,m.0273qwz,African,28,
m.0274sl_0001,m.0274sl,African,29,
m.0274sl_0002,m.0274sl,African,45,
m.0274vgv_0001,m.0274vgv,African,42,
m.0274vgv_0002,m.0274vgv,African,49,
m.0274vgv_0003,m.0274vgv,African,28,
m.0275zkd_0001,m.0275zkd,African,25,
m.0275zkd_0002,m.0275zkd,African,27,
m.0275zkd_0003,m.0275zkd,African,28,
m.0276cpn_0001,m.0276cpn,African,29,
m.0276cpn_0002,m.0276cpn,African,27,
m.0276cpn_0003,m.0276cpn,African,27,
m.0276ftc_0001,m.0276ftc,African,23,
m.0276ftc_0002,m.0276ftc,African,22,
m.0276ftc_0003,m.0276ftc,African,27,
m.0276ftc_0004,m.0276ftc,African,22,
m.0276gd8_0001,m.0276gd8,African,29,
m.0276gd8_0002,m.0276gd8,African,28,
m.0276gd8_0003,m.0276gd8,African,29,
m.0276gd8_0004,m.0276gd8,African,25,
m.0276gd8_0005,m.0276gd8,African,28,
m.0278550_0001,m.0278550,African,25,
m.0278550_0002,m.0278550,African,23,
m.0278550_0003,m.0278550,African,28,
m.027bg5f_0001,m.027bg5f,African,38,
m.027bg5f_0002,m.027bg5f,African,23,
m.027bg5f_0003,m.027bg5f,African,25,
m.027bsgl_0001,m.027bsgl,African,29,
m.027bsgl_0002,m.027bsgl,African,32,
m.027bsgl_0003,m.027bsgl,African,31,
m.027bsgl_0004,m.027bsgl,African,37,
m.027c90f_0001,m.027c90f,African,29,
m.027c90f_0002,m.027c90f,African,26,
m.027c90f_0003,m.027c90f,African,21,
m.027chpc_0001,m.027chpc,African,28,
m.027chpc_0002,m.027chpc,African,25,
m.027chpc_0003,m.027chpc,African,24,
m.027ddp_0001,m.027ddp,African,36,
m.027ddp_0003,m.027ddp,African,38,
m.027ddp_0004,m.027ddp,African,28,
m.027dhtf_0001,m.027dhtf,African,56,
m.027dhtf_0002,m.027dhtf,African,56,
m.027dhtf_0003,m.027dhtf,African,26,
m.027dqr__0001,m.027dqr_,African,27,
m.027dqr__0002,m.027dqr_,African,28,
m.027dqr__0003,m.027dqr_,African,23,
m.027f42_0001,m.027f42,African,31,
m.027f42_0002,m.027f42,African,25,
m.027fvls_0001,m.027fvls,African,44,
m.027fvls_0002,m.027fvls,African,34,
m.027fvls_0003,m.027fvls,African,41,
m.027fvls_0004,m.027fvls,African,43,
m.027g5hs_0001,m.027g5hs,African,24,
m.027g5hs_0002,m.027g5hs,African,25,
m.027g5hs_0003,m.027g5hs,African,29,
m.027g5hs_0004,m.027g5hs,African,26,
m.027g5hs_0005,m.027g5hs,African,24,
m.027h94x_0001,m.027h94x,African,28,
m.027h94x_0002,m.027h94x,African,32,
m.027h94x_0003,m.027h94x,African,37,
m.027h94x_0004,m.027h94x,African,30,
m.027h94x_0005,m.027h94x,African,29,
m.027hxcv_0001,m.027hxcv,African,24,
m.027hxcv_0002,m.027hxcv,African,24,
m.027hxcv_0003,m.027hxcv,African,32,
m.027hxcv_0004,m.027hxcv,African,21,
m.027k72n_0001,m.027k72n,African,37,
m.027k72n_0002,m.027k72n,African,33,
m.027k72n_0003,m.027k72n,African,40,
m.027kzkb_0001,m.027kzkb,African,27,
m.027kzkb_0002,m.027kzkb,African,25,
m.027kzkb_0003,m.027kzkb,African,25,
m.027kzkb_0004,m.027kzkb,African,26,
m.027l2tm_0001,m.027l2tm,African,28,
m.027l2tm_0002,m.027l2tm,African,26,
m.027l2tm_0003,m.027l2tm,African,23,
m.027l2tm_0004,m.027l2tm,African,28,
m.027l89n_0001,m.027l89n,African,39,
m.027l89n_0002,m.027l89n,African,24,
m.027ldft_0001,m.027ldft,African,24,
m.027ldft_0002,m.027ldft,African,24,
m.027ldft_0003,m.027ldft,African,27,
m.027ldft_0004,m.027ldft,African,25,
m.027ldft_0005,m.027ldft,African,23,
m.027lgj5_0001,m.027lgj5,African,24,
m.027lgj5_0002,m.027lgj5,African,32,
m.027lgj5_0003,m.027lgj5,African,22,
m.027lgj5_0004,m.027lgj5,African,24,
m.027lgj5_0005,m.027lgj5,African,25,
m.027m80m_0001,m.027m80m,African,22,
m.027m80m_0002,m.027m80m,African,29,
m.027m80m_0003,m.027m80m,African,20,
m.027m80m_0004,m.027m80m,African,26,
m.027m80m_0005,m.027m80m,African,28,
m.027mn24_0002,m.027mn24,African,47,
m.027mn24_0003,m.027mn24,African,43,
m.027nhdj_0001,m.027nhdj,African,21,
m.027nhdj_0002,m.027nhdj,African,24,
m.027nhdj_0003,m.027nhdj,African,24,
m.027nhdj_0004,m.027nhdj,African,21,
m.027nhm1_0001,m.027nhm1,African,26,
m.027nhm1_0002,m.027nhm1,African,25,
m.027nhm1_0003,m.027nhm1,African,25,
m.027nj5__0001,m.027nj5_,African,24,
m.027nj5__0002,m.027nj5_,African,23,
m.027nj5__0003,m.027nj5_,African,25,
m.027nj5__0004,m.027nj5_,African,26,
m.027prw0_0001,m.027prw0,African,30,
m.027prw0_0002,m.027prw0,African,23,
m.027prw0_0003,m.027prw0,African,24,
m.027ptzd_0002,m.027ptzd,African,28,
m.027ptzd_0003,m.027ptzd,African,23,
m.027ptzd_0004,m.027ptzd,African,21,
m.027ptzd_0005,m.027ptzd,African,23,
m.027pzhy_0001,m.027pzhy,African,28,
m.027pzhy_0002,m.027pzhy,African,26,
m.027pzhy_0003,m.027pzhy,African,30,
m.027pzhy_0004,m.027pzhy,African,32,
m.027qdp7_0001,m.027qdp7,African,39,
m.027qdp7_0003,m.027qdp7,African,38,
m.027qdp7_0004,m.027qdp7,African,26,
m.027qhjc_0001,m.027qhjc,African,18,16-18
m.027qhjc_0002,m.027qhjc,African,21,
m.027qhjc_0003,m.027qhjc,African,26,
m.027sl31_0001,m.027sl31,African,23,
m.027sl31_0003,m.027sl31,African,30,
m.027sl31_0004,m.027sl31,African,24,
m.027sssz_0001,m.027sssz,African,24,
m.027sssz_0002,m.027sssz,African,22,
m.027sssz_0003,m.027sssz,African,21,
m.027t1q__0001,m.027t1q_,African,26,
m.027t1q__0002,m.027t1q_,African,26,
m.027t1q__0004,m.027t1q_,African,26,
m.027t1q__0005,m.027t1q_,African,22,
m.027tp6k_0001,m.027tp6k,African,40,
m.027tp6k_0002,m.027tp6k,African,36,
m.027tp6k_0003,m.027tp6k,African,27,
m.027tp6k_0004,m.027tp6k,African,22,
m.027tssp_0001,m.027tssp,African,20,
m.027tssp_0002,m.027tssp,African,18,16-18
