img_name,im_id,ethnicity,id_class,face_id,Age,children_agegroup
m.0271yq_0005,m.0271yq,Caucasian,0271yq,5,35,
m.02fs2c_0002,m.02fs2c,Caucasian,02fs2c,2,60,
m.0d8_cf_0001,m.0d8_cf,Caucasian,0d8_cf,1,27,
m.03bj_d_0002,m.03bj_d,Caucasian,03bj_d,2,61,
m.0d5_f_0003,m.0d5_f,Caucasian,0d5_f,3,52,
m.02864f_0003,m.02864f,Caucasian,02864f,3,45,
m.0hn8c60_0001,m.0hn8c60,Caucasian,0hn8c60,1,37,
m.054n91_0002,m.054n91,Caucasian,054n91,2,36,
m.05hywz_0001,m.05hywz,Caucasian,05hywz,1,45,
m.020hbw_0002,m.020hbw,Caucasian,020hbw,2,50,
m.0glhpr_0001,m.0glhpr,Caucasian,0glhpr,1,45,
m.02j6cs_0004,m.02j6cs,Caucasian,02j6cs,4,37,
m.03qg_h5_0003,m.03qg_h5,Caucasian,03qg_h5,3,45,
m.05y_48_0004,m.05y_48,Caucasian,05y_48,4,20,
m.020hbw_0001,m.020hbw,Caucasian,020hbw,1,56,
m.0g1f7p_0001,m.0g1f7p,Caucasian,0g1f7p,1,31,
m.03wf4cc_0004,m.03wf4cc,Caucasian,03wf4cc,4,30,
m.09zmys_0001,m.09zmys,Caucasian,09zmys,1,39,
m.09z81p_0001,m.09z81p,Caucasian,09z81p,1,51,
m.01t91vg_0001,m.01t91vg,Caucasian,01t91vg,1,39,
m.036mnn_0002,m.036mnn,Caucasian,036mnn,2,55,
m.06d7x6_0003,m.06d7x6,Caucasian,06d7x6,3,42,
m.01s6yx4_0001,m.01s6yx4,Caucasian,01s6yx4,1,41,
m.02z4v2w_0003,m.02z4v2w,Caucasian,02z4v2w,3,23,
m.027p_mq_0004,m.027p_mq,Caucasian,027p_mq,4,26,
m.047qk72_0001,m.047qk72,Caucasian,047qk72,1,30,
m.050_5z_0001,m.050_5z,Caucasian,050_5z,1,33,
m.05s_nf0_0002,m.05s_nf0,Caucasian,05s_nf0,2,43,
m.03gq2f_0001,m.03gq2f,Caucasian,03gq2f,1,43,
m.08brxy_0001,m.08brxy,Caucasian,08brxy,1,38,
m.09br2g_0001,m.09br2g,Caucasian,09br2g,1,32,
m.07hc7d_0002,m.07hc7d,Caucasian,07hc7d,2,43,
m.028tyf_0002,m.028tyf,Caucasian,028tyf,2,57,
m.0dz861_0003,m.0dz861,Caucasian,0dz861,3,50,
m.047cwb6_0003,m.047cwb6,Caucasian,047cwb6,3,33,
m.06x_6f_0001,m.06x_6f,Caucasian,06x_6f,1,39,
m.080b9pd_0003,m.080b9pd,Asian,080b9pd,3,44,
m.026rv1d_0003,m.026rv1d,Asian,026rv1d,3,49,
m.06rjr5_0002,m.06rjr5,Asian,06rjr5,2,36,
m.01phkvc_0003,m.01phkvc,Asian,01phkvc,3,45,
m.09g6hcz_0004,m.09g6hcz,Asian,09g6hcz,4,30,
m.077728_0002,m.077728,Asian,077728,2,28,
m.03gllk_0001,m.03gllk,Asian,03gllk,1,39,
m.09rv1q_0001,m.09rv1q,Asian,09rv1q,1,77,
m.03d_03_0001,m.03d_03,Asian,03d_03,1,32,
m.0ch4y9d_0003,m.0ch4y9d,Asian,0ch4y9d,3,23,
m.042gxw_0003,m.042gxw,Asian,042gxw,3,32,
m.03xp6nf_0001,m.03xp6nf,Asian,03xp6nf,1,24,
m.03_53f_0003,m.03_53f,Asian,03_53f,3,55,
m.04gc1cx_0003,m.04gc1cx,Asian,04gc1cx,3,25,
m.05mqp85_0004,m.05mqp85,Asian,05mqp85,4,23,
m.06qxzw_0002,m.06qxzw,Asian,06qxzw,2,31,
m.0ndslp2_0001,m.0ndslp2,Asian,0ndslp2,1,24,
m.023ckd_0003,m.023ckd,Asian,023ckd,3,50,
m.0dgpmgw_0002,m.0dgpmgw,Asian,0dgpmgw,2,44,
m.0sgqn6v_0003,m.0sgqn6v,Asian,0sgqn6v,3,26,
m.052r20_0002,m.052r20,Asian,052r20,2,51,
m.05t5yl_0001,m.05t5yl,Asian,05t5yl,1,54,
m.03y56b_0003,m.03y56b,Asian,03y56b,3,38,
m.031513_0002,m.031513,Asian,031513,2,32,
m.0bmjffw_0001,m.0bmjffw,Asian,0bmjffw,1,27,
m.0dlk1wz_0003,m.0dlk1wz,Asian,0dlk1wz,3,28,
m.02m4qr_0001,m.02m4qr,Asian,02m4qr,1,45,
m.039p3p_0001,m.039p3p,Asian,039p3p,1,34,
m.07y_bb_0001,m.07y_bb,Asian,07y_bb,1,52,
m.0421bfh_0006,m.0421bfh,Asian,0421bfh,6,30,
m.02h8cv_0002,m.02h8cv,Asian,02h8cv,2,38,
m.0r4vh9r_0004,m.0r4vh9r,Asian,0r4vh9r,4,36,
m.03v68s_0006,m.03v68s,Asian,03v68s,6,47,
m.07p9_w_0002,m.07p9_w,Asian,07p9_w,2,35,
m.07jrtd_0005,m.07jrtd,Asian,07jrtd,5,26,
m.0r4xp0m_0004,m.0r4xp0m,Asian,0r4xp0m,4,26,
m.02358l_0002,m.02358l,Asian,02358l,2,66,
m.04065p4_0003,m.04065p4,Asian,04065p4,3,30,
m.077728_0003,m.077728,Asian,077728,3,30,
m.04f4_6q_0001,m.04f4_6q,Asian,04f4_6q,1,23,
m.0268c4v_0003,m.0268c4v,Asian,0268c4v,3,24,
m.03gwxp_0002,m.03gwxp,Asian,03gwxp,2,52,
m.0548kp_0004,m.0548kp,Asian,0548kp,4,28,
m.03dkzz_0001,m.03dkzz,Asian,03dkzz,1,24,
m.0bmj4vm_0001,m.0bmj4vm,Asian,0bmj4vm,1,24,
m.0b9f7t_0001,m.0b9f7t,Asian,0b9f7t,1,25,
m.0bbwfn2_0001,m.0bbwfn2,Asian,0bbwfn2,1,39,
m.06b6t__0004,m.06b6t_,Asian,06b6t_,4,71,
m.027xl2v_0004,m.027xl2v,Asian,027xl2v,4,28,
m.0g56y6t_0001,m.0g56y6t,Asian,0g56y6t,1,20,
m.052ppn_0001,m.052ppn,Asian,052ppn,1,27,
m.0d7r2lr_0004,m.0d7r2lr,Asian,0d7r2lr,4,34,
m.03nx6b1_0003,m.03nx6b1,Asian,03nx6b1,3,63,
m.04cvjfg_0003,m.04cvjfg,Asian,04cvjfg,3,39,
m.01wnwcx_0001,m.01wnwcx,Asian,01wnwcx,1,30,
m.0h6fdn_0002,m.0h6fdn,Asian,0h6fdn,2,36,
m.03cfpkg_0001,m.03cfpkg,Asian,03cfpkg,1,34,
m.03bkqm_0001,m.03bkqm,Asian,03bkqm,1,32,
m.05ltb8_0001,m.05ltb8,Asian,05ltb8,1,33,
m.0fsc4gr_0003,m.0fsc4gr,Asian,0fsc4gr,3,20,
m.0sgqn2__0001,m.0sgqn2_,Asian,0sgqn2_,1,46,
m.04grrvh_0002,m.04grrvh,Asian,04grrvh,2,49,
m.0gx0rlz_0002,m.0gx0rlz,Asian,0gx0rlz,2,24,
m.01wnly3_0003,m.01wnly3,Asian,01wnly3,3,22,
m.041gwg_0004,m.041gwg,Asian,041gwg,4,79,
m.04gp5j4_0003,m.04gp5j4,Asian,04gp5j4,3,23,
m.02px67h_0005,m.02px67h,Asian,02px67h,5,43,
m.0h3f284_0001,m.0h3f284,Asian,0h3f284,1,31,
m.01wntm6_0003,m.01wntm6,Asian,01wntm6,3,26,
m.04jfk9n_0003,m.04jfk9n,Asian,04jfk9n,3,24,
m.01y2rq_0003,m.01y2rq,Asian,01y2rq,3,34,
m.03fmb4_0003,m.03fmb4,Asian,03fmb4,3,43,
m.01rzkj_0001,m.01rzkj,Asian,01rzkj,1,56,
m.05zzlzs_0003,m.05zzlzs,Asian,05zzlzs,3,28,
m.065y765_0002,m.065y765,Asian,065y765,2,25,
m.04jd134_0002,m.04jd134,Asian,04jd134,2,21,
m.0chh6w_0004,m.0chh6w,Asian,0chh6w,4,52,
m.02qqv8w_0005,m.02qqv8w,Asian,02qqv8w,5,43,
m.04gsnkr_0004,m.04gsnkr,Asian,04gsnkr,4,29,
m.043nnf9_0003,m.043nnf9,Asian,043nnf9,3,29,
m.013yvd_0004,m.013yvd,Asian,013yvd,4,49,
m.0sgqn2p_0003,m.0sgqn2p,Asian,0sgqn2p,3,69,
m.02w6z6n_0004,m.02w6z6n,Asian,02w6z6n,4,35,
m.03cyr2_0001,m.03cyr2,Asian,03cyr2,1,24,
m.0546c1_0001,m.0546c1,Asian,0546c1,1,56,
m.03cghy__0004,m.03cghy_,Asian,03cghy_,4,30,
m.01vq82w_0002,m.01vq82w,Asian,01vq82w,2,35,
m.04mz7mn_0005,m.04mz7mn,Asian,04mz7mn,5,49,
m.0569p__0002,m.0569p_,Asian,0569p_,2,40,
m.0frtcq_0001,m.0frtcq,Asian,0frtcq,1,26,
m.06jvgh_0003,m.06jvgh,Asian,06jvgh,3,46,
m.0h54kpx_0004,m.0h54kpx,Asian,0h54kpx,4,21,
m.0k__08_0004,m.0k__08,Asian,0k__08,4,22,
m.05sxxj3_0001,m.05sxxj3,Asian,05sxxj3,1,28,
m.02pybrl_0001,m.02pybrl,Asian,02pybrl,1,45,
m.0275zl_0003,m.0275zl,Asian,0275zl,3,46,
m.017hjz_0001,m.017hjz,Asian,017hjz,1,42,
m.03ckksm_0001,m.03ckksm,Asian,03ckksm,1,39,
m.0619nw_0001,m.0619nw,Asian,0619nw,1,55,
m.03d2pr0_0002,m.03d2pr0,Asian,03d2pr0,2,24,
m.07jrtd_0003,m.07jrtd,Asian,07jrtd,3,26,
m.03qcx0_0001,m.03qcx0,Asian,03qcx0,1,57,
m.046x06_0003,m.046x06,Asian,046x06,3,31,
m.05y2j4f_0003,m.05y2j4f,Asian,05y2j4f,3,58,
m.026zyrp_0001,m.026zyrp,Asian,026zyrp,1,26,
m.02dfkp_0004,m.02dfkp,Asian,02dfkp,4,40,
m.05ttdr_0001,m.05ttdr,Asian,05ttdr,1,41,
m.0bkn6h_0004,m.0bkn6h,Asian,0bkn6h,4,26,
m.076zfcq_0004,m.076zfcq,Asian,076zfcq,4,21,
m.02zbjwr_0002,m.02zbjwr,Asian,02zbjwr,2,25,
m.03by79_0003,m.03by79,Asian,03by79,3,37,
m.0h66fxc_0002,m.0h66fxc,Asian,0h66fxc,2,19,
m.02t1dv_0001,m.02t1dv,Asian,02t1dv,1,35,
m.03c62bf_0002,m.03c62bf,Asian,03c62bf,2,20,
m.01vq82w_0004,m.01vq82w,Asian,01vq82w,4,32,
m.02zpd2_0002,m.02zpd2,Asian,02zpd2,2,40,
m.0414ds_0006,m.0414ds,Asian,0414ds,6,28,
m.06kkgw_0001,m.06kkgw,Asian,06kkgw,1,38,
m.048xxl_0003,m.048xxl,Asian,048xxl,3,31,
m.0285ybs_0002,m.0285ybs,Asian,0285ybs,2,27,
m.0d_vp6_0005,m.0d_vp6,Asian,0d_vp6,5,24,
m.03qcysh_0005,m.03qcysh,Asian,03qcysh,5,26,
m.0nb273g_0001,m.0nb273g,Asian,0nb273g,1,22,
m.02q467z_0003,m.02q467z,Asian,02q467z,3,47,
m.02q_bpc_0003,m.02q_bpc,Asian,02q_bpc,3,47,
m.051vw2_0001,m.051vw2,Asian,051vw2,1,51,
m.0c8gr5_0004,m.0c8gr5,Asian,0c8gr5,4,40,
m.04wr8b_0003,m.04wr8b,Asian,04wr8b,3,62,
m.0bbvmh_0006,m.0bbvmh,Asian,0bbvmh,6,40,
m.0jsnwy_0003,m.0jsnwy,Asian,0jsnwy,3,31,
m.0b72vv_0001,m.0b72vv,Asian,0b72vv,1,27,
m.03_ny1_0005,m.03_ny1,Asian,03_ny1,5,41,
m.03d1tsk_0003,m.03d1tsk,Asian,03d1tsk,3,48,
m.0k2hrth_0002,m.0k2hrth,Asian,0k2hrth,2,33,
m.02q6c5j_0002,m.02q6c5j,Asian,02q6c5j,2,58,
m.04zvqgd_0004,m.04zvqgd,Asian,04zvqgd,4,24,
m.0fmnry_0002,m.0fmnry,Asian,0fmnry,2,30,
m.09s6dj_0003,m.09s6dj,Asian,09s6dj,3,30,
m.0cn9vk_0002,m.0cn9vk,Asian,0cn9vk,2,27,
m.0dfpzv_0004,m.0dfpzv,Asian,0dfpzv,4,22,
m.0fqbbbs_0004,m.0fqbbbs,Asian,0fqbbbs,4,28,
m.02rfh_c_0001,m.02rfh_c,Asian,02rfh_c,1,20,
m.0dgpmgw_0001,m.0dgpmgw,Asian,0dgpmgw,1,37,
m.03d5c56_0003,m.03d5c56,Asian,03d5c56,3,28,
m.02150w_0001,m.02150w,Asian,02150w,1,46,
m.0k9j144_0006,m.0k9j144,Asian,0k9j144,6,32,
m.02rzm97_0001,m.02rzm97,Asian,02rzm97,1,30,
m.04bdp1_0002,m.04bdp1,Asian,04bdp1,2,48,
m.0h3f3gs_0003,m.0h3f3gs,Asian,0h3f3gs,3,27,
m.043r6kp_0006,m.043r6kp,Asian,043r6kp,6,31,
m.01ctmf_0004,m.01ctmf,Asian,01ctmf,4,31,
m.02hmq0_0001,m.02hmq0,Asian,02hmq0,1,43,
m.0gy0st7_0004,m.0gy0st7,Asian,0gy0st7,4,23,
m.0f7v0l_0003,m.0f7v0l,Asian,0f7v0l,3,37,
m.0bt3h8_0001,m.0bt3h8,Asian,0bt3h8,1,45,
m.05syvk5_0002,m.05syvk5,Asian,05syvk5,2,27,
m.05hcpc_0003,m.05hcpc,Asian,05hcpc,3,42,
m.01v3rfk_0001,m.01v3rfk,Asian,01v3rfk,1,35,
m.0751mx_0001,m.0751mx,Asian,0751mx,1,64,
m.02hd3q_0002,m.02hd3q,Asian,02hd3q,2,25,
m.02q6c5j_0004,m.02q6c5j,Asian,02q6c5j,4,56,
m.092g91_0002,m.092g91,Asian,092g91,2,46,
m.01k0jt_0002,m.01k0jt,Asian,01k0jt,2,27,
m.09w8x5_0001,m.09w8x5,Asian,09w8x5,1,42,
m.01r_t__0001,m.01r_t_,Asian,01r_t_,1,69,
m.0876zc_0002,m.0876zc,Asian,0876zc,2,21,
m.047rx57_0003,m.047rx57,Asian,047rx57,3,38,
m.09zbpw_0007,m.09zbpw,Asian,09zbpw,7,39,
m.04f8d9_0003,m.04f8d9,Asian,04f8d9,3,39,
m.03086y_0001,m.03086y,Asian,03086y,1,36,
m.01vd521_0001,m.01vd521,Asian,01vd521,1,36,
m.0g41cwq_0003,m.0g41cwq,Asian,0g41cwq,3,24,
m.0b0h05_0002,m.0b0h05,Asian,0b0h05,2,50,
m.03m7dmb_0005,m.03m7dmb,Asian,03m7dmb,5,25,
m.0k8kyrh_0005,m.0k8kyrh,Asian,0k8kyrh,5,25,
m.0k8p1z3_0003,m.0k8p1z3,Asian,0k8p1z3,3,26,
m.03gn2l_0001,m.03gn2l,Asian,03gn2l,1,46,
m.0dfclw_0004,m.0dfclw,Asian,0dfclw,4,30,
m.08wh8b_0004,m.08wh8b,Asian,08wh8b,4,48,
m.055ff6_0001,m.055ff6,Asian,055ff6,1,33,
m.0cf93t_0003,m.0cf93t,Asian,0cf93t,3,36,
m.0h7l5d2_0001,m.0h7l5d2,Asian,0h7l5d2,1,34,
m.09trb1_0003,m.09trb1,Asian,09trb1,3,36,
m.0jwrx0x_0001,m.0jwrx0x,Asian,0jwrx0x,1,37,
m.03f7j3z_0003,m.03f7j3z,Asian,03f7j3z,3,28,
m.02dfmb_0001,m.02dfmb,Asian,02dfmb,1,46,
m.0n52c8z_0002,m.0n52c8z,Asian,0n52c8z,2,31,
m.04szxh_0001,m.04szxh,Asian,04szxh,1,29,
m.039fs2_0002,m.039fs2,Asian,039fs2,2,58,
m.026564y_0001,m.026564y,Asian,026564y,1,34,
m.05ds1j_0001,m.05ds1j,Asian,05ds1j,1,55,
m.04gkmp1_0002,m.04gkmp1,Asian,04gkmp1,2,20,
m.0j9p68__0001,m.0j9p68_,Asian,0j9p68_,1,27,
m.043pzvx_0001,m.043pzvx,Asian,043pzvx,1,24,
m.036572_0001,m.036572,Asian,036572,1,59,
m.0gtqcf3_0002,m.0gtqcf3,Asian,0gtqcf3,2,27,
m.02zbjwr_0001,m.02zbjwr,Asian,02zbjwr,1,25,
m.0p8zv3x_0001,m.0p8zv3x,Asian,0p8zv3x,1,35,
m.02r7_c8_0001,m.02r7_c8,Asian,02r7_c8,1,38,
m.01svt5w_0006,m.01svt5w,Asian,01svt5w,6,25,
m.0rpgdj5_0001,m.0rpgdj5,Asian,0rpgdj5,1,27,
m.0416hrm_0001,m.0416hrm,Asian,0416hrm,1,26,
m.0b02d5_0002,m.0b02d5,Asian,0b02d5,2,40,
m.0b4t_c_0001,m.0b4t_c,Asian,0b4t_c,1,46,
m.0gjc8bw_0003,m.0gjc8bw,Asian,0gjc8bw,3,25,
m.03c15f5_0004,m.03c15f5,Asian,03c15f5,4,37,
m.0jwypd0_0001,m.0jwypd0,Asian,0jwypd0,1,29,
m.0g04z9_0003,m.0g04z9,Asian,0g04z9,3,21,
m.069w3v_0001,m.069w3v,Asian,069w3v,1,49,
m.06254j_0002,m.06254j,Asian,06254j,2,49,
m.026ztc0_0001,m.026ztc0,Asian,026ztc0,1,39,
m.099y7c_0001,m.099y7c,Asian,099y7c,1,39,
m.01s04b_0001,m.01s04b,Asian,01s04b,1,45,
m.02vxz0z_0003,m.02vxz0z,Asian,02vxz0z,3,36,
m.06zjqvf_0003,m.06zjqvf,Asian,06zjqvf,3,32,
m.02gh7y_0001,m.02gh7y,Asian,02gh7y,1,39,
m.05hcpc_0002,m.05hcpc,Asian,05hcpc,2,38,
m.026m_q4_0003,m.026m_q4,Asian,026m_q4,3,36,
m.051vv43_0003,m.051vv43,Asian,051vv43,3,19,
m.04gh5jj_0002,m.04gh5jj,Asian,04gh5jj,2,36,
m.0dk882_0002,m.0dk882,Asian,0dk882,2,31,
m.04bf4w_0001,m.04bf4w,Asian,04bf4w,1,36,
m.0j622np_0002,m.0j622np,Asian,0j622np,2,22,
m.03qjhy_0001,m.03qjhy,Asian,03qjhy,1,33,
m.0411c7c_0006,m.0411c7c,Asian,0411c7c,6,30,
m.025xnh2_0005,m.025xnh2,Asian,025xnh2,5,23,
m.03_53f_0002,m.03_53f,Asian,03_53f,2,51,
m.0jyf5z_0002,m.0jyf5z,Asian,0jyf5z,2,38,
m.02z2q1g_0003,m.02z2q1g,Asian,02z2q1g,3,35,
m.0rpftqy_0001,m.0rpftqy,Asian,0rpftqy,1,51,
m.01sb9fy_0003,m.01sb9fy,Asian,01sb9fy,3,41,
m.0gg12_0001,m.0gg12,Asian,0gg12,1,28,
m.04bdp1_0004,m.04bdp1,Asian,04bdp1,4,43,
m.03hhp4z_0004,m.03hhp4z,Asian,03hhp4z,4,25,
m.04zx_g3_0001,m.04zx_g3,Asian,04zx_g3,1,36,
m.0285ybs_0001,m.0285ybs,Asian,0285ybs,1,29,
m.02brmb_0004,m.02brmb,Asian,02brmb,4,38,
m.04gj5x7_0003,m.04gj5x7,Asian,04gj5x7,3,23,
m.0gk2_7_0002,m.0gk2_7,Asian,0gk2_7,2,46,
m.02x50nd_0001,m.02x50nd,Asian,02x50nd,1,39,
m.0gy1zf9_0004,m.0gy1zf9,Asian,0gy1zf9,4,23,
m.0brqxw_0004,m.0brqxw,Asian,0brqxw,4,39,
m.0gdlrw_0001,m.0gdlrw,Asian,0gdlrw,1,64,
m.01l4tnh_0001,m.01l4tnh,Asian,01l4tnh,1,25,
m.0j64ccl_0003,m.0j64ccl,Asian,0j64ccl,3,43,
m.02qmg1y_0006,m.02qmg1y,Asian,02qmg1y,6,31,
m.069w3v_0002,m.069w3v,Asian,069w3v,2,47,
m.02qqvtq_0003,m.02qqvtq,Asian,02qqvtq,3,58,
m.07kt8k_0005,m.07kt8k,Asian,07kt8k,5,24,
m.0hnclhz_0005,m.0hnclhz,Asian,0hnclhz,5,35,
m.0bbvdk_0001,m.0bbvdk,Asian,0bbvdk,1,37,
m.04yh64f_0001,m.04yh64f,Asian,04yh64f,1,35,
m.02pj6nc_0003,m.02pj6nc,Asian,02pj6nc,3,28,
m.09j0n7_0002,m.09j0n7,Asian,09j0n7,2,32,
m.0gc066_0002,m.0gc066,Asian,0gc066,2,33,
m.03nxqb8_0003,m.03nxqb8,Asian,03nxqb8,3,21,
m.0k9j144_0003,m.0k9j144,Asian,0k9j144,3,31,
m.01v20c0_0002,m.01v20c0,Asian,01v20c0,2,44,
m.0dqmqj_0002,m.0dqmqj,Asian,0dqmqj,2,58,
m.05syvk5_0004,m.05syvk5,Asian,05syvk5,4,25,
m.06dfhq_0001,m.06dfhq,Asian,06dfhq,1,65,
m.04zxth3_0001,m.04zxth3,Asian,04zxth3,1,25,
m.0dqy7x_0002,m.0dqy7x,Asian,0dqy7x,2,61,
m.0275_d7_0003,m.0275_d7,Asian,0275_d7,3,50,
m.0b77s6y_0004,m.0b77s6y,Asian,0b77s6y,4,36,
m.04jk1lk_0005,m.04jk1lk,Asian,04jk1lk,5,43,
m.041gzf_0002,m.041gzf,Asian,041gzf,2,46,
m.0668qy_0003,m.0668qy,Asian,0668qy,3,21,
m.02w_xk_0002,m.02w_xk,Asian,02w_xk,2,42,
m.01m1g5_0002,m.01m1g5,Asian,01m1g5,2,52,
m.03d0pkw_0003,m.03d0pkw,Asian,03d0pkw,3,52,
m.039fs2_0003,m.039fs2,Asian,039fs2,3,61,
m.0nf_fy__0003,m.0nf_fy_,Asian,0nf_fy_,3,23,
m.09ghj4z_0006,m.09ghj4z,Asian,09ghj4z,6,30,
m.0kvgy_6_0006,m.0kvgy_6,Asian,0kvgy_6,6,22,
m.02y_mtq_0001,m.02y_mtq,Asian,02y_mtq,1,19,
m.036sd4_0002,m.036sd4,Asian,036sd4,2,45,
m.04dt9z_0003,m.04dt9z,Asian,04dt9z,3,50,
m.0p9hf_0003,m.0p9hf,Asian,0p9hf,3,35,
m.01stkcn_0002,m.01stkcn,Asian,01stkcn,2,25,
m.027838q_0001,m.027838q,Asian,027838q,1,33,
m.02pxr80_0003,m.02pxr80,Asian,02pxr80,3,25,
m.0c03p4__0006,m.0c03p4_,Asian,0c03p4_,6,20,
m.07p27m_0001,m.07p27m,Asian,07p27m,1,39,
m.0d_633l_0003,m.0d_633l,Asian,0d_633l,3,30,
m.09k7405_0002,m.09k7405,Asian,09k7405,2,20,
m.04zpx__0005,m.04zpx_,Asian,04zpx_,5,34,
m.04jq2st_0002,m.04jq2st,Asian,04jq2st,2,22,
m.02h9v9_0001,m.02h9v9,Asian,02h9v9,1,34,
m.0fz311_0005,m.0fz311,Asian,0fz311,5,25,
m.06cjqt_0002,m.06cjqt,Asian,06cjqt,2,37,
m.05tbhj_0005,m.05tbhj,Asian,05tbhj,5,23,
m.0f9p1v_0004,m.0f9p1v,Asian,0f9p1v,4,31,
m.04jn0nv_0005,m.04jn0nv,Asian,04jn0nv,5,24,
m.01z1jg_0003,m.01z1jg,Asian,01z1jg,3,36,
m.02c7xs_0001,m.02c7xs,Asian,02c7xs,1,45,
m.06j_6b_0004,m.06j_6b,Asian,06j_6b,4,40,
m.02pzdq_0006,m.02pzdq,Asian,02pzdq,6,23,
m.0w330cx_0002,m.0w330cx,Asian,0w330cx,2,41,
m.03ym3g_0003,m.03ym3g,Asian,03ym3g,3,60,
m.0f018_0002,m.0f018,Asian,0f018,2,66,
m.0g56853_0002,m.0g56853,Asian,0g56853,2,28,
m.0729sn_0001,m.0729sn,Asian,0729sn,1,49,
m.042gxw_0001,m.042gxw,Asian,042gxw,1,38,
m.03cdmcv_0002,m.03cdmcv,Asian,03cdmcv,2,28,
m.02z01qc_0001,m.02z01qc,Asian,02z01qc,1,26,
m.027_jb7_0003,m.027_jb7,Asian,027_jb7,3,56,
m.03c_6m2_0002,m.03c_6m2,Asian,03c_6m2,2,38,
m.0c5smx_0003,m.0c5smx,Asian,0c5smx,3,46,
m.0h3f284_0004,m.0h3f284,Asian,0h3f284,4,22,
m.01qg7gv_0002,m.01qg7gv,Asian,01qg7gv,2,37,
m.017hm9_0004,m.017hm9,Asian,017hm9,4,58,
m.03wdy1j_0004,m.03wdy1j,Asian,03wdy1j,4,26,
m.026vdc__0003,m.026vdc_,Asian,026vdc_,3,22,
m.01t_v4b_0001,m.01t_v4b,Asian,01t_v4b,1,49,
m.0283m7m_0004,m.0283m7m,Asian,0283m7m,4,21,
m.0h7jl3_0001,m.0h7jl3,Asian,0h7jl3,1,63,
m.04nzf7_0001,m.04nzf7,Asian,04nzf7,1,56,
m.0j3g6p0_0004,m.0j3g6p0,Asian,0j3g6p0,4,20,
m.0bx9tg_0004,m.0bx9tg,Asian,0bx9tg,4,47,
m.082v3p_0001,m.082v3p,Asian,082v3p,1,25,
m.0r3sy8p_0003,m.0r3sy8p,Asian,0r3sy8p,3,30,
m.0h6fdn_0004,m.0h6fdn,Asian,0h6fdn,4,31,
m.03np1g_0002,m.03np1g,Asian,03np1g,2,29,
m.02z0qjh_0002,m.02z0qjh,Asian,02z0qjh,2,33,
m.0f0028_0001,m.0f0028,Asian,0f0028,1,58,
m.047nyc5_0002,m.047nyc5,Asian,047nyc5,2,26,
m.03_p00_0003,m.03_p00,Asian,03_p00,3,45,
m.056q2j_0004,m.056q2j,Asian,056q2j,4,36,
m.0dvxf3_0002,m.0dvxf3,Asian,0dvxf3,2,56,
m.0dtg8j_0001,m.0dtg8j,Asian,0dtg8j,1,22,
m.060lkp_0004,m.060lkp,Asian,060lkp,4,50,
m.0fv99c_0001,m.0fv99c,Asian,0fv99c,1,52,
m.0fntcf_0001,m.0fntcf,Asian,0fntcf,1,24,
m.03gqd7m_0003,m.03gqd7m,Asian,03gqd7m,3,39,
m.03wthyg_0002,m.03wthyg,Asian,03wthyg,2,43,
m.02rnyvc_0001,m.02rnyvc,Asian,02rnyvc,1,35,
m.02vyrph_0001,m.02vyrph,Asian,02vyrph,1,43,
m.0kcfg23_0004,m.0kcfg23,Asian,0kcfg23,4,49,
m.088ysz_0004,m.088ysz,Asian,088ysz,4,25,
m.02vypsz_0002,m.02vypsz,Asian,02vypsz,2,33,
m.03d2pr0_0001,m.03d2pr0,Asian,03d2pr0,1,33,
m.046t6p_0003,m.046t6p,Asian,046t6p,3,39,
m.01sh3s__0003,m.01sh3s_,Asian,01sh3s_,3,38,
m.0dm0vt_0002,m.0dm0vt,Asian,0dm0vt,2,39,
m.0k8l5yf_0001,m.0k8l5yf,Asian,0k8l5yf,1,20,
m.01vjk_q_0003,m.01vjk_q,Asian,01vjk_q,3,32,
m.03b53l_0002,m.03b53l,Asian,03b53l,2,22,
m.012t8n_0001,m.012t8n,Asian,012t8n,1,54,
m.0qjk19h_0002,m.0qjk19h,Asian,0qjk19h,2,22,
m.01zdw3_0004,m.01zdw3,Asian,01zdw3,4,43,
m.05r481_0002,m.05r481,Asian,05r481,2,50,
m.04jkyd5_0003,m.04jkyd5,Asian,04jkyd5,3,30,
m.0fgtps_0001,m.0fgtps,Asian,0fgtps,1,41,
m.0db51x_0001,m.0db51x,Asian,0db51x,1,41,
m.04nhnb_0001,m.04nhnb,Asian,04nhnb,1,40,
m.0b0h05_0003,m.0b0h05,Asian,0b0h05,3,47,
m.02z2mm3_0004,m.02z2mm3,Asian,02z2mm3,4,29,
m.0df79w_0002,m.0df79w,Asian,0df79w,2,36,
m.04d82f_0003,m.04d82f,Asian,04d82f,3,30,
m.0268ng7_0001,m.0268ng7,Asian,0268ng7,1,40,
m.06c67z_0002,m.06c67z,Asian,06c67z,2,36,
m.027mx7k_0001,m.027mx7k,Asian,027mx7k,1,46,
m.09h3b6_0003,m.09h3b6,Asian,09h3b6,3,43,
m.02vlcsf_0003,m.02vlcsf,Asian,02vlcsf,3,40,
m.017hwl_0002,m.017hwl,Asian,017hwl,2,48,
m.07m49w0_0001,m.07m49w0,Asian,07m49w0,1,27,
m.0bw91f_0001,m.0bw91f,Asian,0bw91f,1,63,
