img_name,Age,ethnicity,id_class,children_agegroup,im_id,face_id
African_647_2,8,African,647,7-9,African_647,
African_191_6,8,African,191,7-9,African_191,
African_702_0,8,African,702,7-9,African_702,
African_266_28,8,African,266,7-9,African_266,
African_443_1,8,African,443,7-9,African_443,
African_600_6,7,African,600,7-9,African_600,
Indian_413_0,9,Indian,413,7-9,Indian_413,
Indian_695_12,9,Indian,695,7-9,Indian_695,
Indian_109_5,7,Indian,109,7-9,Indian_109,
Indian_539_5,9,Indian,539,7-9,Indian_539,
Indian_341_0,9,Indian,341,7-9,Indian_341,
Indian_442_1,8,Indian,442,7-9,Indian_442,
Indian_373_2,8,Indian,373,7-9,Indian_373,
Indian_242_11,8,Indian,242,7-9,Indian_242,
Indian_582_0,7,Indian,582,7-9,Indian_582,
Indian_602_34,9,Indian,602,7-9,Indian_602,
Indian_84_0,9,Indian,84,7-9,Indian_84,
Indian_326_7,8,Indian,326,7-9,Indian_326,
Indian_241_2,9,Indian,241,7-9,Indian_241,
Indian_280_0,9,Indian,280,7-9,Indian_280,
Indian_77_0,8,Indian,77,7-9,Indian_77,
Indian_151_0,7,Indian,151,7-9,Indian_151,
Indian_673_14,8,Indian,673,7-9,Indian_673,
Indian_65_0,9,Indian,65,7-9,Indian_65,
Indian_75_0,7,Indian,75,7-9,Indian_75,
Indian_709_2,8,Indian,709,7-9,Indian_709,
Indian_358_0,8,Indian,358,7-9,Indian_358,
Indian_156_44,8,Indian,156,7-9,Indian_156,
Indian_105_20,7,Indian,105,7-9,Indian_105,
Indian_85_0,7,Indian,85,7-9,Indian_85,
Indian_599_36,9,Indian,599,7-9,Indian_599,
Indian_414_48,8,Indian,414,7-9,Indian_414,
Indian_577_20,9,Indian,577,7-9,Indian_577,
Indian_281_0,8,Indian,281,7-9,Indian_281,
Indian_531_32,7,Indian,531,7-9,Indian_531,
Indian_105_4,8,Indian,105,7-9,Indian_105,
Indian_492_3,8,Indian,492,7-9,Indian_492,
Indian_602_48,7,Indian,602,7-9,Indian_602,
Indian_678_2,7,Indian,678,7-9,Indian_678,
Indian_302_69,8,Indian,302,7-9,Indian_302,
Indian_490_0,9,Indian,490,7-9,Indian_490,
Indian_501_7,9,Indian,501,7-9,Indian_501,
Indian_343_1,7,Indian,343,7-9,Indian_343,
Indian_512_1,9,Indian,512,7-9,Indian_512,
Indian_59_9,8,Indian,59,7-9,Indian_59,
Indian_169_1,7,Indian,169,7-9,Indian_169,
Indian_53_6,9,Indian,53,7-9,Indian_53,
Indian_53_7,9,Indian,53,7-9,Indian_53,
Indian_541_0,8,Indian,541,7-9,Indian_541,
Indian_55_5,9,Indian,55,7-9,Indian_55,
Indian_95_3,8,Indian,95,7-9,Indian_95,
Indian_528_90,7,Indian,528,7-9,Indian_528,
Indian_715_0,8,Indian,715,7-9,Indian_715,
Indian_245_23,8,Indian,245,7-9,Indian_245,
Indian_254_0,9,Indian,254,7-9,Indian_254,
Indian_422_4,8,Indian,422,7-9,Indian_422,
Indian_360_0,7,Indian,360,7-9,Indian_360,
Indian_68_0,7,Indian,68,7-9,Indian_68,
Indian_409_39,7,Indian,409,7-9,Indian_409,
Indian_268_37,7,Indian,268,7-9,Indian_268,
Indian_520_4,9,Indian,520,7-9,Indian_520,
Indian_152_0,8,Indian,152,7-9,Indian_152,
Indian_500_6,8,Indian,500,7-9,Indian_500,
Indian_665_1,8,Indian,665,7-9,Indian_665,
Indian_25_5,7,Indian,25,7-9,Indian_25,
Indian_636_3,8,Indian,636,7-9,Indian_636,
Indian_708_3,7,Indian,708,7-9,Indian_708,
Indian_58_6,8,Indian,58,7-9,Indian_58,
Indian_631_11,8,Indian,631,7-9,Indian_631,
Indian_637_34,8,Indian,637,7-9,Indian_637,
Indian_139_0,8,Indian,139,7-9,Indian_139,
Indian_628_1,8,Indian,628,7-9,Indian_628,
Indian_55_9,8,Indian,55,7-9,Indian_55,
Indian_53_8,9,Indian,53,7-9,Indian_53,
Indian_61_2,9,Indian,61,7-9,Indian_61,
Indian_212_4,8,Indian,212,7-9,Indian_212,
Indian_577_36,9,Indian,577,7-9,Indian_577,
Indian_37_0,7,Indian,37,7-9,Indian_37,
Indian_706_5,8,Indian,706,7-9,Indian_706,
Indian_18_7,8,Indian,18,7-9,Indian_18,
Indian_165_2,7,Indian,165,7-9,Indian_165,
Indian_221_2,8,Indian,221,7-9,Indian_221,
Indian_226_15,7,Indian,226,7-9,Indian_226,
Indian_167_0,7,Indian,167,7-9,Indian_167,
Indian_696_1,8,Indian,696,7-9,Indian_696,
Indian_323_3,9,Indian,323,7-9,Indian_323,
Indian_123_3,8,Indian,123,7-9,Indian_123,
Indian_214_2,8,Indian,214,7-9,Indian_214,
Indian_617_0,8,Indian,617,7-9,Indian_617,
Indian_589_2,8,Indian,589,7-9,Indian_589,
m.0h1fnvm_0002,8,Indian,0h1fnvm,7-9,m.0h1fnvm,2.0
Indian_366_1,9,Indian,366,7-9,Indian_366,
Indian_607_0,7,Indian,607,7-9,Indian_607,
Indian_340_3,8,Indian,340,7-9,Indian_340,
Indian_388_1,7,Indian,388,7-9,Indian_388,
Indian_648_0,7,Indian,648,7-9,Indian_648,
Indian_488_0,8,Indian,488,7-9,Indian_488,
Indian_500_5,8,Indian,500,7-9,Indian_500,
Indian_274_0,8,Indian,274,7-9,Indian_274,
Indian_267_0,8,Indian,267,7-9,Indian_267,
Indian_634_0,7,Indian,634,7-9,Indian_634,
Indian_646_1,8,Indian,646,7-9,Indian_646,
Indian_259_3,7,Indian,259,7-9,Indian_259,
Indian_514_2,9,Indian,514,7-9,Indian_514,
Indian_18_11,8,Indian,18,7-9,Indian_18,
Indian_602_51,7,Indian,602,7-9,Indian_602,
Indian_634_2,7,Indian,634,7-9,Indian_634,
Indian_59_7,8,Indian,59,7-9,Indian_59,
Indian_531_21,7,Indian,531,7-9,Indian_531,
Indian_643_6,8,Indian,643,7-9,Indian_643,
Indian_547_0,8,Indian,547,7-9,Indian_547,
Indian_302_81,8,Indian,302,7-9,Indian_302,
Indian_363_24,7,Indian,363,7-9,Indian_363,
Indian_72_0,9,Indian,72,7-9,Indian_72,
Indian_19_0,7,Indian,19,7-9,Indian_19,
Indian_405_3,7,Indian,405,7-9,Indian_405,
Indian_105_21,7,Indian,105,7-9,Indian_105,
Indian_483_0,7,Indian,483,7-9,Indian_483,
Indian_388_2,7,Indian,388,7-9,Indian_388,
Indian_531_13,7,Indian,531,7-9,Indian_531,
Indian_503_6,7,Indian,503,7-9,Indian_503,
Indian_353_4,7,Indian,353,7-9,Indian_353,
Indian_124_1,9,Indian,124,7-9,Indian_124,
Indian_358_2,8,Indian,358,7-9,Indian_358,
Indian_396_14,8,Indian,396,7-9,Indian_396,
Indian_598_3,7,Indian,598,7-9,Indian_598,
Indian_531_0,8,Indian,531,7-9,Indian_531,
Indian_336_0,9,Indian,336,7-9,Indian_336,
Indian_167_1,8,Indian,167,7-9,Indian_167,
Indian_276_2,9,Indian,276,7-9,Indian_276,
Indian_105_11,7,Indian,105,7-9,Indian_105,
Indian_528_118,7,Indian,528,7-9,Indian_528,
Indian_690_2,8,Indian,690,7-9,Indian_690,
Indian_573_1,7,Indian,573,7-9,Indian_573,
Indian_543_4,9,Indian,543,7-9,Indian_543,
Indian_95_2,7,Indian,95,7-9,Indian_95,
Indian_501_3,9,Indian,501,7-9,Indian_501,
Indian_126_20,8,Indian,126,7-9,Indian_126,
Indian_241_0,8,Indian,241,7-9,Indian_241,
Indian_571_1,9,Indian,571,7-9,Indian_571,
Indian_135_3,8,Indian,135,7-9,Indian_135,
Indian_221_5,9,Indian,221,7-9,Indian_221,
Indian_197_0,7,Indian,197,7-9,Indian_197,
Indian_457_1,7,Indian,457,7-9,Indian_457,
Indian_572_4,8,Indian,572,7-9,Indian_572,
Indian_684_0,9,Indian,684,7-9,Indian_684,
Indian_158_1,7,Indian,158,7-9,Indian_158,
Indian_573_0,9,Indian,573,7-9,Indian_573,
Indian_245_8,9,Indian,245,7-9,Indian_245,
Indian_302_65,8,Indian,302,7-9,Indian_302,
Indian_392_76,9,Indian,392,7-9,Indian_392,
Indian_692_3,7,Indian,692,7-9,Indian_692,
Indian_60_4,8,Indian,60,7-9,Indian_60,
Indian_478_1,9,Indian,478,7-9,Indian_478,
Indian_344_4,7,Indian,344,7-9,Indian_344,
Indian_300_0,7,Indian,300,7-9,Indian_300,
Indian_602_4,7,Indian,602,7-9,Indian_602,
Indian_110_1,9,Indian,110,7-9,Indian_110,
Indian_156_50,8,Indian,156,7-9,Indian_156,
Indian_697_5,8,Indian,697,7-9,Indian_697,
Indian_83_0,9,Indian,83,7-9,Indian_83,
Indian_602_95,9,Indian,602,7-9,Indian_602,
Indian_693_8,9,Indian,693,7-9,Indian_693,
Indian_680_0,8,Indian,680,7-9,Indian_680,
Caucasian_137_0,10,Caucasian,137,10-12,Caucasian_137,
Caucasian_1325_74,12,Caucasian,1325,10-12,Caucasian_1325,
Caucasian_1026_74,11,Caucasian,1026,10-12,Caucasian_1026,
Caucasian_573_123,12,Caucasian,573,10-12,Caucasian_573,
Caucasian_1406_5,11,Caucasian,1406,10-12,Caucasian_1406,
Caucasian_476_22,11,Caucasian,476,10-12,Caucasian_476,
Caucasian_99_9,11,Caucasian,99,10-12,Caucasian_99,
m.0bs1m9w_0002,11,Caucasian,0bs1m9w,10-12,m.0bs1m9w,2.0
Caucasian_1112_22,11,Caucasian,1112,10-12,Caucasian_1112,
Caucasian_420_48,12,Caucasian,420,10-12,Caucasian_420,
Caucasian_1096_3,11,Caucasian,1096,10-12,Caucasian_1096,
Caucasian_1193_47,12,Caucasian,1193,10-12,Caucasian_1193,
m.04k4jh_0003,10,Caucasian,04k4jh,10-12,m.04k4jh,3.0
Caucasian_194_10,11,Caucasian,194,10-12,Caucasian_194,
Caucasian_496_38,11,Caucasian,496,10-12,Caucasian_496,
m.060gwl_0002,10,Caucasian,060gwl,10-12,m.060gwl,2.0
Caucasian_214_23,10,Caucasian,214,10-12,Caucasian_214,
Caucasian_1366_47,10,Caucasian,1366,10-12,Caucasian_1366,
m.05sztm0_0001,12,Caucasian,05sztm0,10-12,m.05sztm0,1.0
Caucasian_6_5,10,Caucasian,6,10-12,Caucasian_6,
m.01nmf8f_0001,12,Caucasian,01nmf8f,10-12,m.01nmf8f,1.0
Caucasian_12_10,10,Caucasian,12,10-12,Caucasian_12,
m.09rscjd_0001,11,Caucasian,09rscjd,10-12,m.09rscjd,1.0
Caucasian_320_1,11,Caucasian,320,10-12,Caucasian_320,
Caucasian_107_9,12,Caucasian,107,10-12,Caucasian_107,
m.07_cvt_0002,10,Caucasian,07_cvt,10-12,m.07_cvt,2.0
Caucasian_167_38,10,Caucasian,167,10-12,Caucasian_167,
Caucasian_1007_10,10,Caucasian,1007,10-12,Caucasian_1007,
Caucasian_146_17,10,Caucasian,146,10-12,Caucasian_146,
Caucasian_1057_71,11,Caucasian,1057,10-12,Caucasian_1057,
Caucasian_49_18,11,Caucasian,49,10-12,Caucasian_49,
Caucasian_555_22,12,Caucasian,555,10-12,Caucasian_555,
Caucasian_263_33,10,Caucasian,263,10-12,Caucasian_263,
m.04fhhp_0002,11,Caucasian,04fhhp,10-12,m.04fhhp,2.0
Caucasian_347_123,12,Caucasian,347,10-12,Caucasian_347,
Caucasian_200_16,11,Caucasian,200,10-12,Caucasian_200,
Caucasian_441_22,12,Caucasian,441,10-12,Caucasian_441,
Caucasian_323_1,12,Caucasian,323,10-12,Caucasian_323,
Caucasian_1361_26,11,Caucasian,1361,10-12,Caucasian_1361,
Caucasian_462_45,12,Caucasian,462,10-12,Caucasian_462,
Caucasian_168_9,10,Caucasian,168,10-12,Caucasian_168,
m.02pstft_0005,11,Caucasian,02pstft,10-12,m.02pstft,5.0
Caucasian_1398_84,12,Caucasian,1398,10-12,Caucasian_1398,
Caucasian_561_24,12,Caucasian,561,10-12,Caucasian_561,
Caucasian_263_38,11,Caucasian,263,10-12,Caucasian_263,
m.04q4c8_0002,10,Caucasian,04q4c8,10-12,m.04q4c8,2.0
Caucasian_367_11,11,Caucasian,367,10-12,Caucasian_367,
Caucasian_1016_9,10,Caucasian,1016,10-12,Caucasian_1016,
Caucasian_211_11,12,Caucasian,211,10-12,Caucasian_211,
Caucasian_1151_19,12,Caucasian,1151,10-12,Caucasian_1151,
m.0b90h0_0002,11,Caucasian,0b90h0,10-12,m.0b90h0,2.0
Caucasian_329_24,11,Caucasian,329,10-12,Caucasian_329,
Caucasian_66_2,10,Caucasian,66,10-12,Caucasian_66,
m.04d_7nc_0001,11,Caucasian,04d_7nc,10-12,m.04d_7nc,1.0
Caucasian_47_50,12,Caucasian,47,10-12,Caucasian_47,
Caucasian_68_22,11,Caucasian,68,10-12,Caucasian_68,
Caucasian_1363_0,11,Caucasian,1363,10-12,Caucasian_1363,
Caucasian_211_3,11,Caucasian,211,10-12,Caucasian_211,
m.0bmxpb_0001,11,Caucasian,0bmxpb,10-12,m.0bmxpb,1.0
Caucasian_393_9,10,Caucasian,393,10-12,Caucasian_393,
Caucasian_1317_14,12,Caucasian,1317,10-12,Caucasian_1317,
Caucasian_458_81,11,Caucasian,458,10-12,Caucasian_458,
Caucasian_107_2,10,Caucasian,107,10-12,Caucasian_107,
Caucasian_499_39,10,Caucasian,499,10-12,Caucasian_499,
Caucasian_339_50,11,Caucasian,339,10-12,Caucasian_339,
Caucasian_109_33,11,Caucasian,109,10-12,Caucasian_109,
Caucasian_119_32,10,Caucasian,119,10-12,Caucasian_119,
Caucasian_29_53,10,Caucasian,29,10-12,Caucasian_29,
Caucasian_458_21,11,Caucasian,458,10-12,Caucasian_458,
m.02qvtbg_0002,11,Caucasian,02qvtbg,10-12,m.02qvtbg,2.0
Caucasian_109_75,10,Caucasian,109,10-12,Caucasian_109,
Caucasian_325_36,10,Caucasian,325,10-12,Caucasian_325,
Caucasian_329_78,11,Caucasian,329,10-12,Caucasian_329,
Caucasian_417_6,10,Caucasian,417,10-12,Caucasian_417,
Caucasian_547_30,12,Caucasian,547,10-12,Caucasian_547,
Caucasian_484_41,11,Caucasian,484,10-12,Caucasian_484,
Caucasian_1300_9,11,Caucasian,1300,10-12,Caucasian_1300,
Caucasian_516_4,10,Caucasian,516,10-12,Caucasian_516,
Caucasian_1355_13,11,Caucasian,1355,10-12,Caucasian_1355,
Caucasian_1359_10,10,Caucasian,1359,10-12,Caucasian_1359,
Caucasian_405_95,11,Caucasian,405,10-12,Caucasian_405,
Caucasian_245_4,10,Caucasian,245,10-12,Caucasian_245,
Caucasian_1230_14,11,Caucasian,1230,10-12,Caucasian_1230,
Caucasian_603_37,11,Caucasian,603,10-12,Caucasian_603,
Caucasian_201_6,11,Caucasian,201,10-12,Caucasian_201,
Caucasian_1_13,10,Caucasian,1,10-12,Caucasian_1,
Caucasian_201_29,11,Caucasian,201,10-12,Caucasian_201,
Caucasian_1064_4,11,Caucasian,1064,10-12,Caucasian_1064,
Caucasian_119_33,11,Caucasian,119,10-12,Caucasian_119,
Caucasian_1173_9,11,Caucasian,1173,10-12,Caucasian_1173,
m.0bmxpb_0004,11,Caucasian,0bmxpb,10-12,m.0bmxpb,4.0
Caucasian_1278_1,12,Caucasian,1278,10-12,Caucasian_1278,
Caucasian_417_24,10,Caucasian,417,10-12,Caucasian_417,
Caucasian_1355_8,12,Caucasian,1355,10-12,Caucasian_1355,
Caucasian_109_88,11,Caucasian,109,10-12,Caucasian_109,
Caucasian_1214_5,10,Caucasian,1214,10-12,Caucasian_1214,
Caucasian_484_19,12,Caucasian,484,10-12,Caucasian_484,
Caucasian_294_48,10,Caucasian,294,10-12,Caucasian_294,
Caucasian_93_7,10,Caucasian,93,10-12,Caucasian_93,
Caucasian_316_5,11,Caucasian,316,10-12,Caucasian_316,
Caucasian_256_3,11,Caucasian,256,10-12,Caucasian_256,
Caucasian_287_50,10,Caucasian,287,10-12,Caucasian_287,
Caucasian_503_68,11,Caucasian,503,10-12,Caucasian_503,
Caucasian_1034_15,11,Caucasian,1034,10-12,Caucasian_1034,
Caucasian_522_28,10,Caucasian,522,10-12,Caucasian_522,
Caucasian_1035_5,10,Caucasian,1035,10-12,Caucasian_1035,
Caucasian_496_23,11,Caucasian,496,10-12,Caucasian_496,
Caucasian_436_4,10,Caucasian,436,10-12,Caucasian_436,
Caucasian_211_15,10,Caucasian,211,10-12,Caucasian_211,
m.028x00_0001,11,Caucasian,028x00,10-12,m.028x00,1.0
Caucasian_573_52,12,Caucasian,573,10-12,Caucasian_573,
Caucasian_106_5,11,Caucasian,106,10-12,Caucasian_106,
Caucasian_214_26,10,Caucasian,214,10-12,Caucasian_214,
Caucasian_418_1,12,Caucasian,418,10-12,Caucasian_418,
m.09rscjd_0002,11,Caucasian,09rscjd,10-12,m.09rscjd,2.0
m.066063m_0003,10,Caucasian,066063m,10-12,m.066063m,3.0
Caucasian_496_24,10,Caucasian,496,10-12,Caucasian_496,
m.04z_vml_0001,11,Asian,04z_vml,10-12,m.04z_vml,1.0
Asian_167_11,12,Asian,167,10-12,Asian_167,
Asian_279_3,11,Asian,279,10-12,Asian_279,
Asian_104_54,11,Asian,104,10-12,Asian_104,
Asian_90_1,10,Asian,90,10-12,Asian_90,
Asian_639_3,12,Asian,639,10-12,Asian_639,
Asian_342_0,10,Asian,342,10-12,Asian_342,
Asian_593_1,10,Asian,593,10-12,Asian_593,
Asian_576_151,12,Asian,576,10-12,Asian_576,
Asian_633_3,12,Asian,633,10-12,Asian_633,
m.03m42v3_0003,12,Asian,03m42v3,10-12,m.03m42v3,3.0
Asian_46_5,12,Asian,46,10-12,Asian_46,
Asian_272_0,11,Asian,272,10-12,Asian_272,
Asian_12_2,11,Asian,12,10-12,Asian_12,
m.0ngt980_0001,10,Asian,0ngt980,10-12,m.0ngt980,1.0
Asian_46_3,12,Asian,46,10-12,Asian_46,
Asian_133_0,10,Asian,133,10-12,Asian_133,
Asian_286_12,12,Asian,286,10-12,Asian_286,
m.0lq5svr_0002,11,Asian,0lq5svr,10-12,m.0lq5svr,2.0
Asian_723_33,11,Asian,723,10-12,Asian_723,
Asian_469_5,10,Asian,469,10-12,Asian_469,
Asian_52_8,10,Asian,52,10-12,Asian_52,
m.0fw3vg_0001,11,Asian,0fw3vg,10-12,m.0fw3vg,1.0
Asian_249_26,11,Asian,249,10-12,Asian_249,
Asian_218_9,12,Asian,218,10-12,Asian_218,
Asian_336_13,12,Asian,336,10-12,Asian_336,
Asian_386_42,10,Asian,386,10-12,Asian_386,
Asian_215_9,11,Asian,215,10-12,Asian_215,
Asian_642_31,10,Asian,642,10-12,Asian_642,
Asian_336_0,10,Asian,336,10-12,Asian_336,
Asian_310_20,10,Asian,310,10-12,Asian_310,
Asian_174_1,11,Asian,174,10-12,Asian_174,
Asian_265_5,11,Asian,265,10-12,Asian_265,
Asian_237_0,10,Asian,237,10-12,Asian_237,
Asian_69_180,11,Asian,69,10-12,Asian_69,
Asian_605_2,10,Asian,605,10-12,Asian_605,
Asian_60_3,12,Asian,60,10-12,Asian_60,
Asian_153_47,11,Asian,153,10-12,Asian_153,
Asian_262_25,12,Asian,262,10-12,Asian_262,
Asian_183_85,11,Asian,183,10-12,Asian_183,
Asian_122_81,12,Asian,122,10-12,Asian_122,
Asian_189_48,10,Asian,189,10-12,Asian_189,
Asian_576_84,10,Asian,576,10-12,Asian_576,
Asian_630_33,10,Asian,630,10-12,Asian_630,
Asian_466_44,12,Asian,466,10-12,Asian_466,
Asian_665_15,11,Asian,665,10-12,Asian_665,
Asian_269_5,10,Asian,269,10-12,Asian_269,
Asian_23_7,11,Asian,23,10-12,Asian_23,
Asian_302_18,10,Asian,302,10-12,Asian_302,
Asian_402_77,12,Asian,402,10-12,Asian_402,
Asian_593_5,11,Asian,593,10-12,Asian_593,
Asian_212_10,11,Asian,212,10-12,Asian_212,
Asian_154_76,10,Asian,154,10-12,Asian_154,
Asian_586_15,10,Asian,586,10-12,Asian_586,
Asian_329_13,12,Asian,329,10-12,Asian_329,
Asian_586_10,11,Asian,586,10-12,Asian_586,
m.0ctrtr_0001,11,Asian,0ctrtr,10-12,m.0ctrtr,1.0
Asian_466_73,12,Asian,466,10-12,Asian_466,
Asian_347_48,10,Asian,347,10-12,Asian_347,
Asian_286_38,12,Asian,286,10-12,Asian_286,
Asian_193_13,11,Asian,193,10-12,Asian_193,
Asian_265_1,10,Asian,265,10-12,Asian_265,
Asian_218_34,12,Asian,218,10-12,Asian_218,
Asian_236_4,12,Asian,236,10-12,Asian_236,
Asian_15_29,12,Asian,15,10-12,Asian_15,
Asian_543_43,10,Asian,543,10-12,Asian_543,
Asian_137_8,11,Asian,137,10-12,Asian_137,
Asian_633_0,11,Asian,633,10-12,Asian_633,
Asian_706_47,11,Asian,706,10-12,Asian_706,
Asian_104_27,10,Asian,104,10-12,Asian_104,
Asian_469_6,10,Asian,469,10-12,Asian_469,
Asian_409_11,11,Asian,409,10-12,Asian_409,
Asian_633_10,12,Asian,633,10-12,Asian_633,
Asian_431_63,12,Asian,431,10-12,Asian_431,
Asian_639_2,11,Asian,639,10-12,Asian_639,
Asian_69_238,11,Asian,69,10-12,Asian_69,
Asian_433_61,10,Asian,433,10-12,Asian_433,
Asian_252_3,11,Asian,252,10-12,Asian_252,
Asian_607_50,12,Asian,607,10-12,Asian_607,
Asian_18_31,12,Asian,18,10-12,Asian_18,
Asian_611_55,11,Asian,611,10-12,Asian_611,
Asian_663_35,12,Asian,663,10-12,Asian_663,
Asian_225_81,10,Asian,225,10-12,Asian_225,
m.05lq0j_0001,11,Asian,05lq0j,10-12,m.05lq0j,1.0
Asian_591_74,11,Asian,591,10-12,Asian_591,
Asian_189_52,10,Asian,189,10-12,Asian_189,
Asian_90_0,12,Asian,90,10-12,Asian_90,
Asian_153_71,11,Asian,153,10-12,Asian_153,
Asian_301_98,10,Asian,301,10-12,Asian_301,
Asian_363_0,10,Asian,363,10-12,Asian_363,
Asian_672_24,11,Asian,672,10-12,Asian_672,
Asian_256_8,10,Asian,256,10-12,Asian_256,
Asian_304_58,10,Asian,304,10-12,Asian_304,
Asian_256_23,12,Asian,256,10-12,Asian_256,
Asian_382_8,10,Asian,382,10-12,Asian_382,
Asian_52_6,12,Asian,52,10-12,Asian_52,
m.0ck5hsy_0004,11,Asian,0ck5hsy,10-12,m.0ck5hsy,4.0
Asian_303_3,11,Asian,303,10-12,Asian_303,
Asian_88_0,11,Asian,88,10-12,Asian_88,
Asian_225_72,11,Asian,225,10-12,Asian_225,
Asian_265_7,10,Asian,265,10-12,Asian_265,
Asian_491_7,11,Asian,491,10-12,Asian_491,
Asian_584_27,10,Asian,584,10-12,Asian_584,
Asian_225_14,11,Asian,225,10-12,Asian_225,
Asian_182_40,10,Asian,182,10-12,Asian_182,
Asian_211_1,12,Asian,211,10-12,Asian_211,
Asian_286_18,11,Asian,286,10-12,Asian_286,
Asian_346_23,11,Asian,346,10-12,Asian_346,
Asian_584_14,10,Asian,584,10-12,Asian_584,
Asian_301_99,12,Asian,301,10-12,Asian_301,
Asian_663_43,12,Asian,663,10-12,Asian_663,
Asian_168_31,10,Asian,168,10-12,Asian_168,
African_436_0,11,African,436,10-12,African_436,
African_163_15,12,African,163,10-12,African_163,
African_316_14,10,African,316,10-12,African_316,
African_276_32,12,African,276,10-12,African_276,
African_74_1,12,African,74,10-12,African_74,
African_712_2,12,African,712,10-12,African_712,
African_393_3,10,African,393,10-12,African_393,
African_197_2,12,African,197,10-12,African_197,
African_729_0,12,African,729,10-12,African_729,
African_19_3,11,African,19,10-12,African_19,
African_130_1,10,African,130,10-12,African_130,
African_417_14,12,African,417,10-12,African_417,
African_409_29,10,African,409,10-12,African_409,
African_687_0,10,African,687,10-12,African_687,
African_309_2,10,African,309,10-12,African_309,
African_583_0,10,African,583,10-12,African_583,
African_618_2,11,African,618,10-12,African_618,
African_208_5,11,African,208,10-12,African_208,
African_707_4,11,African,707,10-12,African_707,
African_180_33,11,African,180,10-12,African_180,
African_401_4,12,African,401,10-12,African_401,
African_153_2,12,African,153,10-12,African_153,
African_288_0,10,African,288,10-12,African_288,
African_819_22,12,African,819,10-12,African_819,
m.07wj0y_0001,10,African,07wj0y,10-12,m.07wj0y,1.0
African_370_1,10,African,370,10-12,African_370,
African_507_3,10,African,507,10-12,African_507,
African_176_4,11,African,176,10-12,African_176,
African_695_3,10,African,695,10-12,African_695,
African_268_3,10,African,268,10-12,African_268,
African_752_3,12,African,752,10-12,African_752,
African_213_2,10,African,213,10-12,African_213,
African_408_0,11,African,408,10-12,African_408,
African_274_2,10,African,274,10-12,African_274,
African_412_30,12,African,412,10-12,African_412,
African_310_8,12,African,310,10-12,African_310,
African_419_29,12,African,419,10-12,African_419,
African_667_4,10,African,667,10-12,African_667,
African_252_0,11,African,252,10-12,African_252,
African_193_21,11,African,193,10-12,African_193,
African_53_47,10,African,53,10-12,African_53,
African_256_8,10,African,256,10-12,African_256,
African_428_1,10,African,428,10-12,African_428,
African_409_19,10,African,409,10-12,African_409,
African_585_4,11,African,585,10-12,African_585,
African_202_0,10,African,202,10-12,African_202,
African_290_7,11,African,290,10-12,African_290,
African_53_21,10,African,53,10-12,African_53,
African_767_3,11,African,767,10-12,African_767,
African_362_1,12,African,362,10-12,African_362,
African_546_0,10,African,546,10-12,African_546,
African_46_6,10,African,46,10-12,African_46,
African_338_1,12,African,338,10-12,African_338,
African_160_2,10,African,160,10-12,African_160,
African_213_8,10,African,213,10-12,African_213,
African_664_2,10,African,664,10-12,African_664,
African_734_0,10,African,734,10-12,African_734,
African_440_27,11,African,440,10-12,African_440,
African_152_0,10,African,152,10-12,African_152,
African_483_1,12,African,483,10-12,African_483,
African_163_22,12,African,163,10-12,African_163,
African_554_7,11,African,554,10-12,African_554,
African_767_1,12,African,767,10-12,African_767,
African_499_32,10,African,499,10-12,African_499,
African_87_0,12,African,87,10-12,African_87,
African_338_0,10,African,338,10-12,African_338,
African_199_8,11,African,199,10-12,African_199,
African_754_1,11,African,754,10-12,African_754,
African_486_0,12,African,486,10-12,African_486,
African_323_4,11,African,323,10-12,African_323,
African_765_0,11,African,765,10-12,African_765,
African_266_35,10,African,266,10-12,African_266,
African_229_14,10,African,229,10-12,African_229,
African_419_2,10,African,419,10-12,African_419,
African_740_0,11,African,740,10-12,African_740,
African_582_4,10,African,582,10-12,African_582,
African_172_34,10,African,172,10-12,African_172,
African_585_5,10,African,585,10-12,African_585,
African_83_2,11,African,83,10-12,African_83,
African_612_0,11,African,612,10-12,African_612,
African_292_3,12,African,292,10-12,African_292,
African_131_2,11,African,131,10-12,African_131,
African_536_0,10,African,536,10-12,African_536,
African_370_11,10,African,370,10-12,African_370,
African_83_3,10,African,83,10-12,African_83,
African_736_2,11,African,736,10-12,African_736,
African_650_1,12,African,650,10-12,African_650,
African_119_4,10,African,119,10-12,African_119,
African_412_52,10,African,412,10-12,African_412,
African_830_10,12,African,830,10-12,African_830,
African_434_0,10,African,434,10-12,African_434,
African_32_0,11,African,32,10-12,African_32,
African_499_34,12,African,499,10-12,African_499,
African_504_3,10,African,504,10-12,African_504,
African_538_5,10,African,538,10-12,African_538,
African_402_0,10,African,402,10-12,African_402,
African_624_1,12,African,624,10-12,African_624,
African_13_3,10,African,13,10-12,African_13,
African_772_1,12,African,772,10-12,African_772,
African_633_1,12,African,633,10-12,African_633,
African_323_10,10,African,323,10-12,African_323,
African_662_2,10,African,662,10-12,African_662,
m.07krpj_0001,11,African,07krpj,10-12,m.07krpj,1.0
African_178_18,10,African,178,10-12,African_178,
African_214_1,12,African,214,10-12,African_214,
African_87_1,12,African,87,10-12,African_87,
African_72_0,10,African,72,10-12,African_72,
African_178_64,10,African,178,10-12,African_178,
African_741_1,10,African,741,10-12,African_741,
